X Location (m),Y Location (m),Z Location (m),X Deformation (m),Y Deformation (m),Z Deformation (m)
12,-5.25,0.4,-1.53E-03,-2.12E-03,6.44E-06
10.5,-5.25,0.4,-1.36E-03,-1.68E-03,6.63E-06
9,-5.25,0.4,-1.18E-03,-1.28E-03,6.75E-06
7.5,-5.25,0.4,-1.00E-03,-9.44E-04,6.75E-06
6,-5.25,0.4,-8.16E-04,-6.57E-04,6.55E-06
4.5,-5.25,0.4,-6.22E-04,-4.23E-04,6.01E-06
3,-5.25,0.4,-4.21E-04,-2.43E-04,4.87E-06
1.5,-5.25,0.4,-2.15E-04,-1.10E-04,3.01E-06
46.5,-4.5,0.4,-2.98E-03,-2.12E-02,1.02E-07
45,-4.5,0.4,-2.98E-03,-2.02E-02,4.65E-07
43.5,-4.5,0.4,-2.96E-03,-1.92E-02,7.14E-07
42,-4.5,0.4,-2.94E-03,-1.82E-02,9.45E-07
40.5,-4.5,0.4,-2.91E-03,-1.72E-02,1.17E-06
39,-4.5,0.4,-2.88E-03,-1.62E-02,1.41E-06
37.5,-4.5,0.4,-2.84E-03,-1.52E-02,1.64E-06
36,-4.5,0.4,-2.80E-03,-1.42E-02,1.87E-06
34.5,-4.5,0.4,-2.75E-03,-1.32E-02,2.11E-06
33,-4.5,0.4,-2.69E-03,-1.23E-02,2.34E-06
31.5,-4.5,0.4,-2.63E-03,-1.14E-02,2.58E-06
30,-4.5,0.4,-2.57E-03,-1.05E-02,2.81E-06
28.5,-4.5,0.4,-2.49E-03,-9.61E-03,3.05E-06
27,-4.5,0.4,-2.41E-03,-8.76E-03,3.28E-06
25.5,-4.5,0.4,-2.33E-03,-7.94E-03,3.51E-06
24,-4.5,0.4,-2.24E-03,-7.14E-03,3.75E-06
22.5,-4.5,0.4,-2.14E-03,-6.38E-03,3.98E-06
21,-4.5,0.4,-2.04E-03,-5.65E-03,4.21E-06
19.5,-4.5,0.4,-1.93E-03,-4.96E-03,4.44E-06
18,-4.5,0.4,-1.82E-03,-4.31E-03,4.67E-06
16.5,-4.5,0.4,-1.70E-03,-3.69E-03,4.90E-06
15,-4.5,0.4,-1.57E-03,-3.11E-03,5.12E-06
13.5,-4.5,0.4,-1.44E-03,-2.58E-03,5.32E-06
12,-4.5,0.4,-1.30E-03,-2.09E-03,5.51E-06
10.5,-4.5,0.4,-1.16E-03,-1.65E-03,5.65E-06
9,-4.5,0.4,-1.01E-03,-1.26E-03,5.74E-06
7.5,-4.5,0.4,-8.52E-04,-9.19E-04,5.71E-06
6,-4.5,0.4,-6.91E-04,-6.30E-04,5.51E-06
4.5,-4.5,0.4,-5.24E-04,-3.95E-04,5.00E-06
3,-4.5,0.4,-3.51E-04,-2.13E-04,4.04E-06
1.5,-4.5,0.4,-1.71E-04,-8.13E-05,2.46E-06
46.5,-3.75,0.4,-2.48E-03,-2.12E-02,-1.83E-08
45,-3.75,0.4,-2.47E-03,-2.02E-02,3.34E-07
43.5,-3.75,0.4,-2.46E-03,-1.92E-02,5.76E-07
42,-3.75,0.4,-2.45E-03,-1.82E-02,7.81E-07
40.5,-3.75,0.4,-2.42E-03,-1.71E-02,9.77E-07
39,-3.75,0.4,-2.40E-03,-1.61E-02,1.17E-06
37.5,-3.75,0.4,-2.37E-03,-1.52E-02,1.37E-06
36,-3.75,0.4,-2.33E-03,-1.42E-02,1.56E-06
34.5,-3.75,0.4,-2.29E-03,-1.32E-02,1.76E-06
33,-3.75,0.4,-2.24E-03,-1.23E-02,1.95E-06
31.5,-3.75,0.4,-2.19E-03,-1.14E-02,2.15E-06
30,-3.75,0.4,-2.13E-03,-1.05E-02,2.34E-06
28.5,-3.75,0.4,-2.07E-03,-9.60E-03,2.54E-06
27,-3.75,0.4,-2.01E-03,-8.75E-03,2.73E-06
25.5,-3.75,0.4,-1.94E-03,-7.92E-03,2.93E-06
24,-3.75,0.4,-1.86E-03,-7.13E-03,3.12E-06
22.5,-3.75,0.4,-1.78E-03,-6.37E-03,3.32E-06
21,-3.75,0.4,-1.69E-03,-5.64E-03,3.51E-06
19.5,-3.75,0.4,-1.60E-03,-4.95E-03,3.70E-06
18,-3.75,0.4,-1.51E-03,-4.29E-03,3.90E-06
16.5,-3.75,0.4,-1.41E-03,-3.67E-03,4.08E-06
15,-3.75,0.4,-1.30E-03,-3.10E-03,4.27E-06
13.5,-3.75,0.4,-1.19E-03,-2.56E-03,4.44E-06
12,-3.75,0.4,-1.08E-03,-2.07E-03,4.59E-06
10.5,-3.75,0.4,-9.59E-04,-1.63E-03,4.72E-06
9,-3.75,0.4,-8.34E-04,-1.24E-03,4.80E-06
7.5,-3.75,0.4,-7.05E-04,-8.97E-04,4.80E-06
6,-3.75,0.4,-5.70E-04,-6.07E-04,4.66E-06
4.5,-3.75,0.4,-4.30E-04,-3.72E-04,4.30E-06
3,-3.75,0.4,-2.85E-04,-1.90E-04,3.62E-06
1.5,-3.75,0.4,-1.38E-04,-6.29E-05,2.40E-06
46.5,-3,0.4,-1.98E-03,-2.12E-02,-7.35E-08
45,-3,0.4,-1.97E-03,-2.02E-02,2.33E-07
43.5,-3,0.4,-1.97E-03,-1.92E-02,4.46E-07
42,-3,0.4,-1.95E-03,-1.82E-02,6.19E-07
40.5,-3,0.4,-1.94E-03,-1.71E-02,7.79E-07
39,-3,0.4,-1.91E-03,-1.61E-02,9.36E-07
37.5,-3,0.4,-1.89E-03,-1.52E-02,1.09E-06
36,-3,0.4,-1.86E-03,-1.42E-02,1.25E-06
34.5,-3,0.4,-1.83E-03,-1.32E-02,1.40E-06
33,-3,0.4,-1.79E-03,-1.23E-02,1.56E-06
31.5,-3,0.4,-1.75E-03,-1.14E-02,1.72E-06
30,-3,0.4,-1.70E-03,-1.05E-02,1.87E-06
28.5,-3,0.4,-1.65E-03,-9.59E-03,2.03E-06
27,-3,0.4,-1.60E-03,-8.74E-03,2.19E-06
25.5,-3,0.4,-1.55E-03,-7.91E-03,2.34E-06
24,-3,0.4,-1.48E-03,-7.12E-03,2.50E-06
22.5,-3,0.4,-1.42E-03,-6.36E-03,2.65E-06
21,-3,0.4,-1.35E-03,-5.63E-03,2.81E-06
19.5,-3,0.4,-1.28E-03,-4.93E-03,2.96E-06
18,-3,0.4,-1.20E-03,-4.28E-03,3.12E-06
16.5,-3,0.4,-1.12E-03,-3.66E-03,3.27E-06
15,-3,0.4,-1.04E-03,-3.08E-03,3.41E-06
13.5,-3,0.4,-9.51E-04,-2.55E-03,3.55E-06
12,-3,0.4,-8.59E-04,-2.06E-03,3.68E-06
10.5,-3,0.4,-7.64E-04,-1.62E-03,3.78E-06
9,-3,0.4,-6.64E-04,-1.22E-03,3.84E-06
7.5,-3,0.4,-5.60E-04,-8.79E-04,3.84E-06
6,-3,0.4,-4.52E-04,-5.89E-04,3.74E-06
4.5,-3,0.4,-3.40E-04,-3.52E-04,3.47E-06
3,-3,0.4,-2.24E-04,-1.72E-04,2.93E-06
1.5,-3,0.4,-1.08E-04,-5.02E-05,1.95E-06
46.5,-2.25,0.4,-1.48E-03,-2.12E-02,-8.51E-08
45,-2.25,0.4,-1.48E-03,-2.02E-02,1.54E-07
43.5,-2.25,0.4,-1.47E-03,-1.92E-02,3.24E-07
42,-2.25,0.4,-1.46E-03,-1.82E-02,4.60E-07
40.5,-2.25,0.4,-1.45E-03,-1.71E-02,5.83E-07
39,-2.25,0.4,-1.43E-03,-1.61E-02,7.01E-07
37.5,-2.25,0.4,-1.41E-03,-1.52E-02,8.18E-07
36,-2.25,0.4,-1.39E-03,-1.42E-02,9.36E-07
34.5,-2.25,0.4,-1.37E-03,-1.32E-02,1.05E-06
33,-2.25,0.4,-1.34E-03,-1.23E-02,1.17E-06
31.5,-2.25,0.4,-1.31E-03,-1.14E-02,1.29E-06
30,-2.25,0.4,-1.28E-03,-1.05E-02,1.40E-06
28.5,-2.25,0.4,-1.24E-03,-9.58E-03,1.52E-06
27,-2.25,0.4,-1.20E-03,-8.73E-03,1.64E-06
25.5,-2.25,0.4,-1.16E-03,-7.91E-03,1.76E-06
24,-2.25,0.4,-1.11E-03,-7.11E-03,1.87E-06
22.5,-2.25,0.4,-1.06E-03,-6.35E-03,1.99E-06
21,-2.25,0.4,-1.01E-03,-5.62E-03,2.11E-06
19.5,-2.25,0.4,-9.58E-04,-4.92E-03,2.22E-06
18,-2.25,0.4,-9.00E-04,-4.27E-03,2.34E-06
16.5,-2.25,0.4,-8.40E-04,-3.65E-03,2.45E-06
15,-2.25,0.4,-7.77E-04,-3.07E-03,2.56E-06
13.5,-2.25,0.4,-7.11E-04,-2.54E-03,2.66E-06
12,-2.25,0.4,-6.43E-04,-2.05E-03,2.76E-06
10.5,-2.25,0.4,-5.71E-04,-1.60E-03,2.84E-06
9,-2.25,0.4,-4.96E-04,-1.21E-03,2.89E-06
7.5,-2.25,0.4,-4.18E-04,-8.65E-04,2.89E-06
6,-2.25,0.4,-3.37E-04,-5.74E-04,2.82E-06
4.5,-2.25,0.4,-2.52E-04,-3.38E-04,2.63E-06
3,-2.25,0.4,-1.66E-04,-1.59E-04,2.25E-06
1.5,-2.25,0.4,-7.96E-05,-4.15E-05,1.50E-06
46.5,-1.5,0.4,-9.86E-04,-2.12E-02,-7.08E-08
45,-1.5,0.4,-9.84E-04,-2.02E-02,9.22E-08
43.5,-1.5,0.4,-9.80E-04,-1.92E-02,2.10E-07
42,-1.5,0.4,-9.74E-04,-1.81E-02,3.04E-07
40.5,-1.5,0.4,-9.65E-04,-1.71E-02,3.87E-07
39,-1.5,0.4,-9.55E-04,-1.61E-02,4.66E-07
37.5,-1.5,0.4,-9.42E-04,-1.52E-02,5.45E-07
36,-1.5,0.4,-9.27E-04,-1.42E-02,6.23E-07
34.5,-1.5,0.4,-9.11E-04,-1.32E-02,7.01E-07
33,-1.5,0.4,-8.92E-04,-1.23E-02,7.79E-07
31.5,-1.5,0.4,-8.72E-04,-1.14E-02,8.58E-07
30,-1.5,0.4,-8.49E-04,-1.05E-02,9.36E-07
28.5,-1.5,0.4,-8.25E-04,-9.58E-03,1.01E-06
27,-1.5,0.4,-7.99E-04,-8.73E-03,1.09E-06
25.5,-1.5,0.4,-7.70E-04,-7.90E-03,1.17E-06
24,-1.5,0.4,-7.40E-04,-7.11E-03,1.25E-06
22.5,-1.5,0.4,-7.08E-04,-6.34E-03,1.33E-06
21,-1.5,0.4,-6.74E-04,-5.61E-03,1.40E-06
19.5,-1.5,0.4,-6.37E-04,-4.92E-03,1.48E-06
18,-1.5,0.4,-5.99E-04,-4.26E-03,1.56E-06
16.5,-1.5,0.4,-5.59E-04,-3.64E-03,1.63E-06
15,-1.5,0.4,-5.17E-04,-3.06E-03,1.71E-06
13.5,-1.5,0.4,-4.73E-04,-2.53E-03,1.78E-06
12,-1.5,0.4,-4.27E-04,-2.04E-03,1.84E-06
10.5,-1.5,0.4,-3.80E-04,-1.59E-03,1.89E-06
9,-1.5,0.4,-3.30E-04,-1.20E-03,1.92E-06
7.5,-1.5,0.4,-2.78E-04,-8.55E-04,1.93E-06
6,-1.5,0.4,-2.23E-04,-5.64E-04,1.89E-06
4.5,-1.5,0.4,-1.67E-04,-3.27E-04,1.76E-06
3,-1.5,0.4,-1.09E-04,-1.49E-04,1.51E-06
1.5,-1.5,0.4,-5.26E-05,-3.59E-05,1.01E-06
46.5,-0.75,0.4,-4.92E-04,-2.12E-02,-4.07E-08
45,-0.75,0.4,-4.91E-04,-2.02E-02,4.17E-08
43.5,-0.75,0.4,-4.90E-04,-1.92E-02,1.02E-07
42,-0.75,0.4,-4.87E-04,-1.81E-02,1.50E-07
40.5,-0.75,0.4,-4.82E-04,-1.71E-02,1.92E-07
39,-0.75,0.4,-4.77E-04,-1.61E-02,2.32E-07
37.5,-0.75,0.4,-4.71E-04,-1.51E-02,2.71E-07
36,-0.75,0.4,-4.63E-04,-1.42E-02,3.10E-07
34.5,-0.75,0.4,-4.55E-04,-1.32E-02,3.50E-07
33,-0.75,0.4,-4.46E-04,-1.23E-02,3.89E-07
31.5,-0.75,0.4,-4.36E-04,-1.14E-02,4.28E-07
30,-0.75,0.4,-4.24E-04,-1.05E-02,4.67E-07
28.5,-0.75,0.4,-4.12E-04,-9.57E-03,5.06E-07
27,-0.75,0.4,-3.99E-04,-8.72E-03,5.45E-07
25.5,-0.75,0.4,-3.85E-04,-7.90E-03,5.85E-07
24,-0.75,0.4,-3.70E-04,-7.10E-03,6.24E-07
22.5,-0.75,0.4,-3.54E-04,-6.34E-03,6.63E-07
21,-0.75,0.4,-3.37E-04,-5.61E-03,7.02E-07
19.5,-0.75,0.4,-3.18E-04,-4.91E-03,7.40E-07
18,-0.75,0.4,-2.99E-04,-4.25E-03,7.79E-07
16.5,-0.75,0.4,-2.79E-04,-3.64E-03,8.16E-07
15,-0.75,0.4,-2.58E-04,-3.06E-03,8.53E-07
13.5,-0.75,0.4,-2.36E-04,-2.52E-03,8.88E-07
12,-0.75,0.4,-2.13E-04,-2.03E-03,9.19E-07
10.5,-0.75,0.4,-1.89E-04,-1.59E-03,9.45E-07
9,-0.75,0.4,-1.65E-04,-1.19E-03,9.63E-07
7.5,-0.75,0.4,-1.38E-04,-8.49E-04,9.66E-07
6,-0.75,0.4,-1.11E-04,-5.57E-04,9.45E-07
4.5,-0.75,0.4,-8.32E-05,-3.21E-04,8.86E-07
3,-0.75,0.4,-5.44E-05,-1.44E-04,7.60E-07
1.5,-0.75,0.4,-2.62E-05,-3.27E-05,5.07E-07
46.5,0,0.4,2.17E-11,-2.12E-02,-3.33E-09
45,0,0.4,2.16E-11,-2.02E-02,-3.17E-09
43.5,0,0.4,2.15E-11,-1.92E-02,-3.01E-09
42,0,0.4,2.14E-11,-1.81E-02,-2.84E-09
40.5,0,0.4,2.12E-11,-1.71E-02,-2.68E-09
39,0,0.4,2.10E-11,-1.61E-02,-2.53E-09
37.5,0,0.4,2.08E-11,-1.51E-02,-2.37E-09
36,0,0.4,2.05E-11,-1.42E-02,-2.21E-09
34.5,0,0.4,2.01E-11,-1.32E-02,-2.06E-09
33,0,0.4,1.97E-11,-1.23E-02,-1.91E-09
31.5,0,0.4,1.93E-11,-1.14E-02,-1.77E-09
30,0,0.4,1.88E-11,-1.05E-02,-1.62E-09
28.5,0,0.4,1.83E-11,-9.57E-03,-1.48E-09
27,0,0.4,1.77E-11,-8.72E-03,-1.35E-09
25.5,0,0.4,1.71E-11,-7.90E-03,-1.22E-09
24,0,0.4,1.64E-11,-7.10E-03,-1.09E-09
22.5,0,0.4,1.57E-11,-6.34E-03,-9.72E-10
21,0,0.4,1.49E-11,-5.61E-03,-8.57E-10
19.5,0,0.4,1.42E-11,-4.91E-03,-7.48E-10
18,0,0.4,1.33E-11,-4.25E-03,-6.45E-10
16.5,0,0.4,1.24E-11,-3.63E-03,-5.48E-10
15,0,0.4,1.15E-11,-3.06E-03,-4.58E-10
13.5,0,0.4,1.05E-11,-2.52E-03,-3.76E-10
12,0,0.4,9.53E-12,-2.03E-03,-3.00E-10
10.5,0,0.4,8.48E-12,-1.59E-03,-2.33E-10
9,0,0.4,7.39E-12,-1.19E-03,-1.73E-10
7.5,0,0.4,6.27E-12,-8.47E-04,-1.22E-10
6,0,0.4,5.11E-12,-5.55E-04,-7.91E-11
4.5,0,0.4,3.92E-12,-3.19E-04,-4.52E-11
3,0,0.4,2.70E-12,-1.42E-04,-2.03E-11
1.5,0,0.4,1.35E-12,-3.16E-05,-5.03E-12
46.5,0.75,0.4,4.92E-04,-2.12E-02,3.41E-08
45,0.75,0.4,4.91E-04,-2.02E-02,-4.80E-08
43.5,0.75,0.4,4.90E-04,-1.92E-02,-1.08E-07
42,0.75,0.4,4.87E-04,-1.81E-02,-1.55E-07
40.5,0.75,0.4,4.82E-04,-1.71E-02,-1.97E-07
39,0.75,0.4,4.77E-04,-1.61E-02,-2.37E-07
37.5,0.75,0.4,4.71E-04,-1.51E-02,-2.76E-07
36,0.75,0.4,4.63E-04,-1.42E-02,-3.15E-07
34.5,0.75,0.4,4.55E-04,-1.32E-02,-3.54E-07
33,0.75,0.4,4.46E-04,-1.23E-02,-3.93E-07
31.5,0.75,0.4,4.36E-04,-1.14E-02,-4.31E-07
30,0.75,0.4,4.24E-04,-1.05E-02,-4.70E-07
28.5,0.75,0.4,4.12E-04,-9.57E-03,-5.09E-07
27,0.75,0.4,3.99E-04,-8.72E-03,-5.48E-07
25.5,0.75,0.4,3.85E-04,-7.90E-03,-5.87E-07
24,0.75,0.4,3.70E-04,-7.10E-03,-6.26E-07
22.5,0.75,0.4,3.54E-04,-6.34E-03,-6.65E-07
21,0.75,0.4,3.37E-04,-5.61E-03,-7.03E-07
19.5,0.75,0.4,3.18E-04,-4.91E-03,-7.42E-07
18,0.75,0.4,2.99E-04,-4.25E-03,-7.80E-07
16.5,0.75,0.4,2.79E-04,-3.64E-03,-8.17E-07
15,0.75,0.4,2.58E-04,-3.06E-03,-8.54E-07
13.5,0.75,0.4,2.36E-04,-2.52E-03,-8.88E-07
12,0.75,0.4,2.13E-04,-2.03E-03,-9.20E-07
10.5,0.75,0.4,1.89E-04,-1.59E-03,-9.46E-07
9,0.75,0.4,1.65E-04,-1.19E-03,-9.63E-07
7.5,0.75,0.4,1.38E-04,-8.49E-04,-9.66E-07
6,0.75,0.4,1.11E-04,-5.57E-04,-9.45E-07
4.5,0.75,0.4,8.32E-05,-3.21E-04,-8.86E-07
3,0.75,0.4,5.44E-05,-1.44E-04,-7.60E-07
1.5,0.75,0.4,2.62E-05,-3.27E-05,-5.07E-07
46.5,1.5,0.4,9.86E-04,-2.12E-02,6.42E-08
45,1.5,0.4,9.84E-04,-2.02E-02,-9.86E-08
43.5,1.5,0.4,9.80E-04,-1.92E-02,-2.16E-07
42,1.5,0.4,9.74E-04,-1.81E-02,-3.09E-07
40.5,1.5,0.4,9.65E-04,-1.71E-02,-3.92E-07
39,1.5,0.4,9.55E-04,-1.61E-02,-4.71E-07
37.5,1.5,0.4,9.42E-04,-1.52E-02,-5.49E-07
36,1.5,0.4,9.27E-04,-1.42E-02,-6.27E-07
34.5,1.5,0.4,9.11E-04,-1.32E-02,-7.05E-07
33,1.5,0.4,8.92E-04,-1.23E-02,-7.83E-07
31.5,1.5,0.4,8.72E-04,-1.14E-02,-8.61E-07
30,1.5,0.4,8.49E-04,-1.05E-02,-9.39E-07
28.5,1.5,0.4,8.25E-04,-9.58E-03,-1.02E-06
27,1.5,0.4,7.99E-04,-8.73E-03,-1.09E-06
25.5,1.5,0.4,7.70E-04,-7.90E-03,-1.17E-06
24,1.5,0.4,7.40E-04,-7.11E-03,-1.25E-06
22.5,1.5,0.4,7.08E-04,-6.34E-03,-1.33E-06
21,1.5,0.4,6.74E-04,-5.61E-03,-1.41E-06
19.5,1.5,0.4,6.37E-04,-4.92E-03,-1.48E-06
18,1.5,0.4,5.99E-04,-4.26E-03,-1.56E-06
16.5,1.5,0.4,5.59E-04,-3.64E-03,-1.63E-06
15,1.5,0.4,5.17E-04,-3.06E-03,-1.71E-06
13.5,1.5,0.4,4.73E-04,-2.53E-03,-1.78E-06
12,1.5,0.4,4.27E-04,-2.04E-03,-1.84E-06
10.5,1.5,0.4,3.80E-04,-1.59E-03,-1.89E-06
9,1.5,0.4,3.30E-04,-1.20E-03,-1.93E-06
7.5,1.5,0.4,2.78E-04,-8.55E-04,-1.93E-06
6,1.5,0.4,2.23E-04,-5.64E-04,-1.89E-06
4.5,1.5,0.4,1.67E-04,-3.27E-04,-1.76E-06
3,1.5,0.4,1.09E-04,-1.49E-04,-1.51E-06
1.5,1.5,0.4,5.26E-05,-3.59E-05,-1.01E-06
46.5,2.25,0.4,1.48E-03,-2.12E-02,7.84E-08
45,2.25,0.4,1.48E-03,-2.02E-02,-1.60E-07
43.5,2.25,0.4,1.47E-03,-1.92E-02,-3.30E-07
42,2.25,0.4,1.46E-03,-1.82E-02,-4.65E-07
40.5,2.25,0.4,1.45E-03,-1.71E-02,-5.88E-07
39,2.25,0.4,1.43E-03,-1.61E-02,-7.06E-07
37.5,2.25,0.4,1.41E-03,-1.52E-02,-8.23E-07
36,2.25,0.4,1.39E-03,-1.42E-02,-9.40E-07
34.5,2.25,0.4,1.37E-03,-1.32E-02,-1.06E-06
33,2.25,0.4,1.34E-03,-1.23E-02,-1.17E-06
31.5,2.25,0.4,1.31E-03,-1.14E-02,-1.29E-06
30,2.25,0.4,1.28E-03,-1.05E-02,-1.41E-06
28.5,2.25,0.4,1.24E-03,-9.58E-03,-1.52E-06
27,2.25,0.4,1.20E-03,-8.73E-03,-1.64E-06
25.5,2.25,0.4,1.16E-03,-7.91E-03,-1.76E-06
24,2.25,0.4,1.11E-03,-7.11E-03,-1.88E-06
22.5,2.25,0.4,1.06E-03,-6.35E-03,-1.99E-06
21,2.25,0.4,1.01E-03,-5.62E-03,-2.11E-06
19.5,2.25,0.4,9.58E-04,-4.92E-03,-2.22E-06
18,2.25,0.4,9.00E-04,-4.27E-03,-2.34E-06
16.5,2.25,0.4,8.40E-04,-3.65E-03,-2.45E-06
15,2.25,0.4,7.77E-04,-3.07E-03,-2.56E-06
13.5,2.25,0.4,7.11E-04,-2.54E-03,-2.66E-06
12,2.25,0.4,6.43E-04,-2.05E-03,-2.76E-06
10.5,2.25,0.4,5.71E-04,-1.60E-03,-2.84E-06
9,2.25,0.4,4.96E-04,-1.21E-03,-2.89E-06
7.5,2.25,0.4,4.18E-04,-8.65E-04,-2.89E-06
6,2.25,0.4,3.37E-04,-5.74E-04,-2.82E-06
4.5,2.25,0.4,2.52E-04,-3.38E-04,-2.63E-06
3,2.25,0.4,1.66E-04,-1.59E-04,-2.25E-06
1.5,2.25,0.4,7.96E-05,-4.15E-05,-1.50E-06
46.5,3,0.4,1.98E-03,-2.12E-02,6.69E-08
45,3,0.4,1.97E-03,-2.02E-02,-2.40E-07
43.5,3,0.4,1.97E-03,-1.92E-02,-4.52E-07
42,3,0.4,1.95E-03,-1.82E-02,-6.25E-07
40.5,3,0.4,1.94E-03,-1.71E-02,-7.85E-07
39,3,0.4,1.91E-03,-1.61E-02,-9.41E-07
37.5,3,0.4,1.89E-03,-1.52E-02,-1.10E-06
36,3,0.4,1.86E-03,-1.42E-02,-1.25E-06
34.5,3,0.4,1.83E-03,-1.32E-02,-1.41E-06
33,3,0.4,1.79E-03,-1.23E-02,-1.56E-06
31.5,3,0.4,1.75E-03,-1.14E-02,-1.72E-06
30,3,0.4,1.70E-03,-1.05E-02,-1.88E-06
28.5,3,0.4,1.65E-03,-9.59E-03,-2.03E-06
27,3,0.4,1.60E-03,-8.74E-03,-2.19E-06
25.5,3,0.4,1.55E-03,-7.91E-03,-2.34E-06
24,3,0.4,1.48E-03,-7.12E-03,-2.50E-06
22.5,3,0.4,1.42E-03,-6.36E-03,-2.66E-06
21,3,0.4,1.35E-03,-5.63E-03,-2.81E-06
19.5,3,0.4,1.28E-03,-4.93E-03,-2.96E-06
18,3,0.4,1.20E-03,-4.28E-03,-3.12E-06
16.5,3,0.4,1.12E-03,-3.66E-03,-3.27E-06
15,3,0.4,1.04E-03,-3.08E-03,-3.41E-06
13.5,3,0.4,9.51E-04,-2.55E-03,-3.55E-06
12,3,0.4,8.59E-04,-2.06E-03,-3.68E-06
10.5,3,0.4,7.64E-04,-1.62E-03,-3.78E-06
9,3,0.4,6.64E-04,-1.22E-03,-3.84E-06
7.5,3,0.4,5.60E-04,-8.79E-04,-3.84E-06
6,3,0.4,4.52E-04,-5.89E-04,-3.74E-06
4.5,3,0.4,3.40E-04,-3.52E-04,-3.47E-06
3,3,0.4,2.24E-04,-1.72E-04,-2.93E-06
1.5,3,0.4,1.08E-04,-5.02E-05,-1.95E-06
46.5,3.75,0.4,2.48E-03,-2.12E-02,1.17E-08
45,3.75,0.4,2.47E-03,-2.02E-02,-3.40E-07
43.5,3.75,0.4,2.46E-03,-1.92E-02,-5.82E-07
42,3.75,0.4,2.45E-03,-1.82E-02,-7.87E-07
40.5,3.75,0.4,2.42E-03,-1.71E-02,-9.82E-07
39,3.75,0.4,2.40E-03,-1.61E-02,-1.18E-06
37.5,3.75,0.4,2.37E-03,-1.52E-02,-1.37E-06
36,3.75,0.4,2.33E-03,-1.42E-02,-1.57E-06
34.5,3.75,0.4,2.29E-03,-1.32E-02,-1.76E-06
33,3.75,0.4,2.24E-03,-1.23E-02,-1.96E-06
31.5,3.75,0.4,2.19E-03,-1.14E-02,-2.15E-06
30,3.75,0.4,2.13E-03,-1.05E-02,-2.35E-06
28.5,3.75,0.4,2.07E-03,-9.60E-03,-2.54E-06
27,3.75,0.4,2.01E-03,-8.75E-03,-2.74E-06
25.5,3.75,0.4,1.94E-03,-7.92E-03,-2.93E-06
24,3.75,0.4,1.86E-03,-7.13E-03,-3.12E-06
22.5,3.75,0.4,1.78E-03,-6.37E-03,-3.32E-06
21,3.75,0.4,1.69E-03,-5.64E-03,-3.51E-06
19.5,3.75,0.4,1.60E-03,-4.95E-03,-3.71E-06
18,3.75,0.4,1.51E-03,-4.29E-03,-3.90E-06
16.5,3.75,0.4,1.41E-03,-3.67E-03,-4.08E-06
15,3.75,0.4,1.30E-03,-3.10E-03,-4.27E-06
13.5,3.75,0.4,1.19E-03,-2.56E-03,-4.44E-06
12,3.75,0.4,1.08E-03,-2.07E-03,-4.60E-06
10.5,3.75,0.4,9.59E-04,-1.63E-03,-4.72E-06
9,3.75,0.4,8.34E-04,-1.24E-03,-4.80E-06
7.5,3.75,0.4,7.05E-04,-8.97E-04,-4.80E-06
6,3.75,0.4,5.70E-04,-6.07E-04,-4.66E-06
4.5,3.75,0.4,4.30E-04,-3.72E-04,-4.30E-06
3,3.75,0.4,2.85E-04,-1.90E-04,-3.62E-06
1.5,3.75,0.4,1.38E-04,-6.29E-05,-2.40E-06
46.5,4.5,0.4,2.98E-03,-2.12E-02,-1.09E-07
45,4.5,0.4,2.98E-03,-2.02E-02,-4.71E-07
43.5,4.5,0.4,2.96E-03,-1.92E-02,-7.20E-07
42,4.5,0.4,2.94E-03,-1.82E-02,-9.51E-07
40.5,4.5,0.4,2.91E-03,-1.72E-02,-1.18E-06
39,4.5,0.4,2.88E-03,-1.62E-02,-1.41E-06
37.5,4.5,0.4,2.84E-03,-1.52E-02,-1.64E-06
36,4.5,0.4,2.80E-03,-1.42E-02,-1.88E-06
34.5,4.5,0.4,2.75E-03,-1.32E-02,-2.11E-06
33,4.5,0.4,2.69E-03,-1.23E-02,-2.35E-06
31.5,4.5,0.4,2.63E-03,-1.14E-02,-2.58E-06
30,4.5,0.4,2.57E-03,-1.05E-02,-2.81E-06
28.5,4.5,0.4,2.49E-03,-9.61E-03,-3.05E-06
27,4.5,0.4,2.41E-03,-8.76E-03,-3.28E-06
25.5,4.5,0.4,2.33E-03,-7.94E-03,-3.52E-06
24,4.5,0.4,2.24E-03,-7.14E-03,-3.75E-06
22.5,4.5,0.4,2.14E-03,-6.38E-03,-3.98E-06
21,4.5,0.4,2.04E-03,-5.65E-03,-4.22E-06
19.5,4.5,0.4,1.93E-03,-4.96E-03,-4.45E-06
18,4.5,0.4,1.82E-03,-4.31E-03,-4.67E-06
16.5,4.5,0.4,1.70E-03,-3.69E-03,-4.90E-06
15,4.5,0.4,1.57E-03,-3.11E-03,-5.12E-06
13.5,4.5,0.4,1.44E-03,-2.58E-03,-5.32E-06
12,4.5,0.4,1.30E-03,-2.09E-03,-5.51E-06
10.5,4.5,0.4,1.16E-03,-1.65E-03,-5.65E-06
9,4.5,0.4,1.01E-03,-1.26E-03,-5.74E-06
7.5,4.5,0.4,8.52E-04,-9.19E-04,-5.71E-06
6,4.5,0.4,6.91E-04,-6.30E-04,-5.51E-06
4.5,4.5,0.4,5.24E-04,-3.95E-04,-5.00E-06
