X Location (m),Y Location (m),Z Location (m),X Deformation (m),Y Deformation (m),Z Deformation (m)
16.5,6,1.15,3.96E-04,-6.45E-04,-1.41E-13
15,6,1.15,3.66E-04,-5.46E-04,-1.18E-13
13.5,6,1.15,3.36E-04,-4.54E-04,-9.59E-14
12,6,1.15,3.04E-04,-3.70E-04,-7.61E-14
10.5,6,1.15,2.71E-04,-2.94E-04,-5.83E-14
9,6,1.15,2.36E-04,-2.27E-04,-4.26E-14
7.5,6,1.15,2.00E-04,-1.68E-04,-2.90E-14
6,6,1.15,1.63E-04,-1.18E-04,-1.79E-14
4.5,6,1.15,1.24E-04,-7.82E-05,-9.27E-15
3,6,1.15,8.50E-05,-4.71E-05,-3.33E-15
1.5,6,1.15,4.52E-05,-2.40E-05,-2.21E-16
48,6,1.15,6.99E-04,-3.86E-03,-8.32E-13
48,6,0,6.98E-04,-3.86E-03,-2.29E-08
46.5,6,0,6.96E-04,-3.68E-03,6.66E-07
45,6,0,6.93E-04,-3.50E-03,7.83E-07
43.5,6,0,6.89E-04,-3.33E-03,1.00E-06
42,6,0,6.84E-04,-3.15E-03,1.27E-06
40.5,6,0,6.78E-04,-2.98E-03,1.57E-06
39,6,0,6.71E-04,-2.80E-03,1.88E-06
37.5,6,0,6.62E-04,-2.63E-03,2.19E-06
36,6,0,6.52E-04,-2.46E-03,2.50E-06
34.5,6,0,6.40E-04,-2.30E-03,2.81E-06
33,6,0,6.27E-04,-2.13E-03,3.12E-06
31.5,6,0,6.13E-04,-1.98E-03,3.44E-06
30,6,0,5.97E-04,-1.82E-03,3.75E-06
28.5,6,0,5.80E-04,-1.67E-03,4.06E-06
27,6,0,5.62E-04,-1.52E-03,4.38E-06
25.5,6,0,5.42E-04,-1.38E-03,4.69E-06
24,6,0,5.21E-04,-1.24E-03,5.00E-06
22.5,6,0,4.99E-04,-1.11E-03,5.31E-06
21,6,0,4.75E-04,-9.85E-04,5.63E-06
19.5,6,0,4.50E-04,-8.65E-04,5.94E-06
18,6,0,4.23E-04,-7.51E-04,6.25E-06
16.5,6,0,3.95E-04,-6.45E-04,6.56E-06
15,6,0,3.66E-04,-5.45E-04,6.88E-06
13.5,6,0,3.36E-04,-4.53E-04,7.19E-06
12,6,0,3.04E-04,-3.69E-04,7.50E-06
10.5,6,0,2.70E-04,-2.93E-04,7.81E-06
9,6,0,2.36E-04,-2.26E-04,8.12E-06
7.5,6,0,2.00E-04,-1.67E-04,8.42E-06
6,6,0,1.63E-04,-1.18E-04,8.70E-06
4.5,6,0,1.24E-04,-7.74E-05,8.94E-06
3,6,0,8.49E-05,-4.63E-05,9.09E-06
1.5,6,0,4.49E-05,-2.27E-05,8.98E-06
48,6,2.3,6.98E-04,-3.86E-03,2.28E-08
46.5,6,2.3,6.96E-04,-3.68E-03,-6.66E-07
45,6,2.3,6.93E-04,-3.50E-03,-7.83E-07
43.5,6,2.3,6.89E-04,-3.33E-03,-1.00E-06
42,6,2.3,6.84E-04,-3.15E-03,-1.27E-06
40.5,6,2.3,6.78E-04,-2.98E-03,-1.57E-06
39,6,2.3,6.71E-04,-2.80E-03,-1.88E-06
37.5,6,2.3,6.62E-04,-2.63E-03,-2.19E-06
36,6,2.3,6.52E-04,-2.46E-03,-2.50E-06
34.5,6,2.3,6.40E-04,-2.30E-03,-2.81E-06
33,6,2.3,6.27E-04,-2.13E-03,-3.12E-06
31.5,6,2.3,6.13E-04,-1.98E-03,-3.44E-06
30,6,2.3,5.97E-04,-1.82E-03,-3.75E-06
28.5,6,2.3,5.80E-04,-1.67E-03,-4.06E-06
27,6,2.3,5.62E-04,-1.52E-03,-4.38E-06
25.5,6,2.3,5.42E-04,-1.38E-03,-4.69E-06
24,6,2.3,5.21E-04,-1.24E-03,-5.00E-06
22.5,6,2.3,4.99E-04,-1.11E-03,-5.31E-06
21,6,2.3,4.75E-04,-9.85E-04,-5.63E-06
19.5,6,2.3,4.50E-04,-8.65E-04,-5.94E-06
18,6,2.3,4.23E-04,-7.51E-04,-6.25E-06
16.5,6,2.3,3.95E-04,-6.45E-04,-6.56E-06
15,6,2.3,3.66E-04,-5.45E-04,-6.88E-06
13.5,6,2.3,3.36E-04,-4.53E-04,-7.19E-06
12,6,2.3,3.04E-04,-3.69E-04,-7.50E-06
10.5,6,2.3,2.70E-04,-2.93E-04,-7.81E-06
9,6,2.3,2.36E-04,-2.26E-04,-8.12E-06
7.5,6,2.3,2.00E-04,-1.67E-04,-8.42E-06
6,6,2.3,1.63E-04,-1.18E-04,-8.70E-06
4.5,6,2.3,1.24E-04,-7.74E-05,-8.94E-06
3,6,2.3,8.49E-05,-4.63E-05,-9.09E-06
1.5,6,2.3,4.49E-05,-2.27E-05,-8.98E-06
46.5,-6,1.15,-6.96E-04,-3.68E-03,-8.07E-13
45,-6,1.15,-6.93E-04,-3.50E-03,-7.71E-13
43.5,-6,1.15,-6.89E-04,-3.33E-03,-7.35E-13
42,-6,1.15,-6.84E-04,-3.15E-03,-6.99E-13
40.5,-6,1.15,-6.78E-04,-2.98E-03,-6.63E-13
39,-6,1.15,-6.71E-04,-2.80E-03,-6.27E-13
37.5,-6,1.15,-6.62E-04,-2.63E-03,-5.90E-13
36,-6,1.15,-6.52E-04,-2.46E-03,-5.54E-13
34.5,-6,1.15,-6.40E-04,-2.30E-03,-5.18E-13
33,-6,1.15,-6.27E-04,-2.14E-03,-4.83E-13
31.5,-6,1.15,-6.13E-04,-1.98E-03,-4.48E-13
30,-6,1.15,-5.97E-04,-1.82E-03,-4.13E-13
28.5,-6,1.15,-5.80E-04,-1.67E-03,-3.79E-13
27,-6,1.15,-5.62E-04,-1.52E-03,-3.46E-13
25.5,-6,1.15,-5.42E-04,-1.38E-03,-3.14E-13
24,-6,1.15,-5.21E-04,-1.24E-03,-2.82E-13
22.5,-6,1.15,-4.99E-04,-1.11E-03,-2.52E-13
21,-6,1.15,-4.75E-04,-9.85E-04,-2.23E-13
19.5,-6,1.15,-4.50E-04,-8.65E-04,-1.95E-13
18,-6,1.15,-4.23E-04,-7.52E-04,-1.68E-13
16.5,-6,1.15,-3.96E-04,-6.45E-04,-1.43E-13
15,-6,1.15,-3.66E-04,-5.46E-04,-1.20E-13
13.5,-6,1.15,-3.36E-04,-4.54E-04,-9.78E-14
12,-6,1.15,-3.04E-04,-3.70E-04,-7.78E-14
10.5,-6,1.15,-2.71E-04,-2.94E-04,-5.97E-14
9,-6,1.15,-2.36E-04,-2.27E-04,-4.37E-14
7.5,-6,1.15,-2.00E-04,-1.68E-04,-2.99E-14
6,-6,1.15,-1.63E-04,-1.18E-04,-1.85E-14
4.5,-6,1.15,-1.24E-04,-7.82E-05,-9.71E-15
3,-6,1.15,-8.50E-05,-4.71E-05,-3.56E-15
1.5,-6,1.15,-4.52E-05,-2.40E-05,-2.99E-16
48,-6,1.15,-6.99E-04,-3.86E-03,-8.42E-13
1.5,-6,2.3,-4.49E-05,-2.27E-05,8.98E-06
3,-6,2.3,-8.49E-05,-4.63E-05,9.09E-06
4.5,-6,2.3,-1.24E-04,-7.74E-05,8.94E-06
6,-6,2.3,-1.63E-04,-1.18E-04,8.70E-06
7.5,-6,2.3,-2.00E-04,-1.67E-04,8.42E-06
9,-6,2.3,-2.36E-04,-2.26E-04,8.12E-06
10.5,-6,2.3,-2.70E-04,-2.93E-04,7.81E-06
12,-6,2.3,-3.04E-04,-3.69E-04,7.50E-06
13.5,-6,2.3,-3.36E-04,-4.53E-04,7.19E-06
15,-6,2.3,-3.66E-04,-5.45E-04,6.88E-06
16.5,-6,2.3,-3.95E-04,-6.45E-04,6.56E-06
18,-6,2.3,-4.23E-04,-7.51E-04,6.25E-06
19.5,-6,2.3,-4.50E-04,-8.65E-04,5.94E-06
21,-6,2.3,-4.75E-04,-9.85E-04,5.63E-06
22.5,-6,2.3,-4.99E-04,-1.11E-03,5.31E-06
24,-6,2.3,-5.21E-04,-1.24E-03,5.00E-06
25.5,-6,2.3,-5.42E-04,-1.38E-03,4.69E-06
27,-6,2.3,-5.62E-04,-1.52E-03,4.38E-06
28.5,-6,2.3,-5.80E-04,-1.67E-03,4.06E-06
30,-6,2.3,-5.97E-04,-1.82E-03,3.75E-06
31.5,-6,2.3,-6.13E-04,-1.98E-03,3.44E-06
33,-6,2.3,-6.27E-04,-2.13E-03,3.12E-06
34.5,-6,2.3,-6.40E-04,-2.30E-03,2.81E-06
36,-6,2.3,-6.52E-04,-2.46E-03,2.50E-06
37.5,-6,2.3,-6.62E-04,-2.63E-03,2.19E-06
39,-6,2.3,-6.71E-04,-2.80E-03,1.88E-06
40.5,-6,2.3,-6.78E-04,-2.98E-03,1.57E-06
42,-6,2.3,-6.84E-04,-3.15E-03,1.27E-06
43.5,-6,2.3,-6.89E-04,-3.33E-03,1.00E-06
45,-6,2.3,-6.93E-04,-3.50E-03,7.83E-07
46.5,-6,2.3,-6.96E-04,-3.68E-03,6.66E-07
48,-6,2.3,-6.98E-04,-3.86E-03,-2.29E-08
46.5,-4.5,2.3,-5.18E-04,-3.68E-03,1.03E-07
45,-4.5,2.3,-5.16E-04,-3.50E-03,4.64E-07
43.5,-4.5,2.3,-5.14E-04,-3.32E-03,7.18E-07
42,-4.5,2.3,-5.10E-04,-3.15E-03,9.48E-07
40.5,-4.5,2.3,-5.06E-04,-2.97E-03,1.18E-06
39,-4.5,2.3,-5.00E-04,-2.80E-03,1.41E-06
37.5,-4.5,2.3,-4.94E-04,-2.63E-03,1.64E-06
36,-4.5,2.3,-4.86E-04,-2.46E-03,1.88E-06
34.5,-4.5,2.3,-4.77E-04,-2.29E-03,2.11E-06
33,-4.5,2.3,-4.68E-04,-2.13E-03,2.34E-06
31.5,-4.5,2.3,-4.57E-04,-1.97E-03,2.58E-06
30,-4.5,2.3,-4.45E-04,-1.82E-03,2.81E-06
28.5,-4.5,2.3,-4.32E-04,-1.66E-03,3.05E-06
27,-4.5,2.3,-4.19E-04,-1.52E-03,3.28E-06
25.5,-4.5,2.3,-4.04E-04,-1.37E-03,3.52E-06
24,-4.5,2.3,-3.88E-04,-1.24E-03,3.75E-06
22.5,-4.5,2.3,-3.71E-04,-1.10E-03,3.98E-06
21,-4.5,2.3,-3.53E-04,-9.78E-04,4.22E-06
19.5,-4.5,2.3,-3.35E-04,-8.58E-04,4.45E-06
18,-4.5,2.3,-3.15E-04,-7.44E-04,4.69E-06
16.5,-4.5,2.3,-2.94E-04,-6.37E-04,4.92E-06
15,-4.5,2.3,-2.72E-04,-5.38E-04,5.16E-06
13.5,-4.5,2.3,-2.49E-04,-4.45E-04,5.39E-06
12,-4.5,2.3,-2.25E-04,-3.61E-04,5.62E-06
10.5,-4.5,2.3,-2.00E-04,-2.84E-04,5.86E-06
9,-4.5,2.3,-1.74E-04,-2.16E-04,6.09E-06
7.5,-4.5,2.3,-1.47E-04,-1.57E-04,6.32E-06
6,-4.5,2.3,-1.19E-04,-1.08E-04,6.56E-06
4.5,-4.5,2.3,-9.01E-05,-6.71E-05,6.81E-06
3,-4.5,2.3,-5.97E-05,-3.59E-05,7.16E-06
1.5,-4.5,2.3,-2.93E-05,-1.37E-05,7.54E-06
46.5,-3,2.3,-3.43E-04,-3.68E-03,-6.77E-08
45,-3,2.3,-3.43E-04,-3.50E-03,2.36E-07
43.5,-3,2.3,-3.41E-04,-3.32E-03,4.49E-07
42,-3,2.3,-3.39E-04,-3.15E-03,6.22E-07
40.5,-3,2.3,-3.36E-04,-2.97E-03,7.82E-07
39,-3,2.3,-3.32E-04,-2.80E-03,9.38E-07
37.5,-3,2.3,-3.28E-04,-2.63E-03,1.09E-06
36,-3,2.3,-3.23E-04,-2.46E-03,1.25E-06
34.5,-3,2.3,-3.17E-04,-2.29E-03,1.41E-06
33,-3,2.3,-3.10E-04,-2.13E-03,1.56E-06
31.5,-3,2.3,-3.03E-04,-1.97E-03,1.72E-06
30,-3,2.3,-2.95E-04,-1.81E-03,1.88E-06
28.5,-3,2.3,-2.87E-04,-1.66E-03,2.03E-06
27,-3,2.3,-2.78E-04,-1.51E-03,2.19E-06
25.5,-3,2.3,-2.68E-04,-1.37E-03,2.34E-06
24,-3,2.3,-2.57E-04,-1.23E-03,2.50E-06
22.5,-3,2.3,-2.46E-04,-1.10E-03,2.66E-06
21,-3,2.3,-2.34E-04,-9.74E-04,2.81E-06
19.5,-3,2.3,-2.22E-04,-8.53E-04,2.97E-06
18,-3,2.3,-2.09E-04,-7.39E-04,3.13E-06
16.5,-3,2.3,-1.95E-04,-6.32E-04,3.28E-06
15,-3,2.3,-1.80E-04,-5.32E-04,3.44E-06
13.5,-3,2.3,-1.65E-04,-4.39E-04,3.59E-06
12,-3,2.3,-1.49E-04,-3.55E-04,3.75E-06
10.5,-3,2.3,-1.32E-04,-2.78E-04,3.91E-06
9,-3,2.3,-1.15E-04,-2.10E-04,4.06E-06
7.5,-3,2.3,-9.67E-05,-1.51E-04,4.22E-06
6,-3,2.3,-7.79E-05,-1.00E-04,4.40E-06
4.5,-3,2.3,-5.84E-05,-5.96E-05,4.60E-06
3,-3,2.3,-3.81E-05,-2.85E-05,4.89E-06
1.5,-3,2.3,-1.81E-05,-7.62E-06,5.05E-06
46.5,-1.5,2.3,-1.71E-04,-3.68E-03,-6.73E-08
45,-1.5,2.3,-1.71E-04,-3.50E-03,9.53E-08
43.5,-1.5,2.3,-1.70E-04,-3.32E-03,2.13E-07
42,-1.5,2.3,-1.69E-04,-3.15E-03,3.06E-07
40.5,-1.5,2.3,-1.68E-04,-2.97E-03,3.89E-07
39,-1.5,2.3,-1.66E-04,-2.80E-03,4.69E-07
37.5,-1.5,2.3,-1.63E-04,-2.63E-03,5.47E-07
36,-1.5,2.3,-1.61E-04,-2.46E-03,6.25E-07
34.5,-1.5,2.3,-1.58E-04,-2.29E-03,7.03E-07
33,-1.5,2.3,-1.55E-04,-2.13E-03,7.81E-07
31.5,-1.5,2.3,-1.51E-04,-1.97E-03,8.59E-07
30,-1.5,2.3,-1.47E-04,-1.81E-03,9.38E-07
28.5,-1.5,2.3,-1.43E-04,-1.66E-03,1.02E-06
27,-1.5,2.3,-1.39E-04,-1.51E-03,1.09E-06
25.5,-1.5,2.3,-1.34E-04,-1.37E-03,1.17E-06
24,-1.5,2.3,-1.28E-04,-1.23E-03,1.25E-06
22.5,-1.5,2.3,-1.23E-04,-1.10E-03,1.33E-06
21,-1.5,2.3,-1.17E-04,-9.71E-04,1.41E-06
19.5,-1.5,2.3,-1.11E-04,-8.50E-04,1.48E-06
18,-1.5,2.3,-1.04E-04,-7.36E-04,1.56E-06
16.5,-1.5,2.3,-9.69E-05,-6.29E-04,1.64E-06
15,-1.5,2.3,-8.96E-05,-5.29E-04,1.72E-06
13.5,-1.5,2.3,-8.20E-05,-4.36E-04,1.80E-06
12,-1.5,2.3,-7.40E-05,-3.51E-04,1.87E-06
10.5,-1.5,2.3,-6.57E-05,-2.74E-04,1.95E-06
9,-1.5,2.3,-5.70E-05,-2.06E-04,2.03E-06
7.5,-1.5,2.3,-4.79E-05,-1.46E-04,2.12E-06
6,-1.5,2.3,-3.85E-05,-9.60E-05,2.21E-06
4.5,-1.5,2.3,-2.87E-05,-5.52E-05,2.32E-06
3,-1.5,2.3,-1.86E-05,-2.46E-05,2.47E-06
1.5,-1.5,2.3,-8.86E-06,-5.22E-06,2.55E-06
46.5,0,2.3,2.69E-14,-3.68E-03,-8.02E-13
45,0,2.3,2.70E-14,-3.50E-03,-7.66E-13
43.5,0,2.3,2.69E-14,-3.32E-03,-7.30E-13
42,0,2.3,2.69E-14,-3.15E-03,-6.94E-13
40.5,0,2.3,2.68E-14,-2.97E-03,-6.58E-13
39,0,2.3,2.67E-14,-2.80E-03,-6.23E-13
37.5,0,2.3,2.67E-14,-2.63E-03,-5.87E-13
36,0,2.3,2.66E-14,-2.46E-03,-5.51E-13
34.5,0,2.3,2.65E-14,-2.29E-03,-5.16E-13
33,0,2.3,2.62E-14,-2.13E-03,-4.81E-13
31.5,0,2.3,2.59E-14,-1.97E-03,-4.46E-13
30,0,2.3,2.54E-14,-1.81E-03,-4.12E-13
28.5,0,2.3,2.49E-14,-1.66E-03,-3.79E-13
27,0,2.3,2.44E-14,-1.51E-03,-3.46E-13
25.5,0,2.3,2.37E-14,-1.37E-03,-3.14E-13
24,0,2.3,2.30E-14,-1.23E-03,-2.83E-13
22.5,0,2.3,2.22E-14,-1.10E-03,-2.53E-13
21,0,2.3,2.13E-14,-9.70E-04,-2.24E-13
19.5,0,2.3,2.03E-14,-8.49E-04,-1.97E-13
18,0,2.3,1.93E-14,-7.35E-04,-1.71E-13
16.5,0,2.3,1.82E-14,-6.28E-04,-1.46E-13
15,0,2.3,1.69E-14,-5.27E-04,-1.23E-13
13.5,0,2.3,1.56E-14,-4.35E-04,-1.01E-13
12,0,2.3,1.42E-14,-3.50E-04,-8.13E-14
10.5,0,2.3,1.28E-14,-2.73E-04,-6.34E-14
9,0,2.3,1.12E-14,-2.04E-04,-4.76E-14
7.5,0,2.3,9.55E-15,-1.45E-04,-3.38E-14
6,0,2.3,7.84E-15,-9.46E-05,-2.23E-14
4.5,0,2.3,6.04E-15,-5.38E-05,-1.30E-14
3,0,2.3,4.17E-15,-2.33E-05,-6.17E-15
1.5,0,2.3,2.16E-15,-4.46E-06,-1.83E-15
46.5,1.5,2.3,1.71E-04,-3.68E-03,6.73E-08
45,1.5,2.3,1.71E-04,-3.50E-03,-9.53E-08
43.5,1.5,2.3,1.70E-04,-3.32E-03,-2.13E-07
42,1.5,2.3,1.69E-04,-3.15E-03,-3.06E-07
40.5,1.5,2.3,1.68E-04,-2.97E-03,-3.89E-07
39,1.5,2.3,1.66E-04,-2.80E-03,-4.69E-07
37.5,1.5,2.3,1.63E-04,-2.63E-03,-5.47E-07
36,1.5,2.3,1.61E-04,-2.46E-03,-6.25E-07
34.5,1.5,2.3,1.58E-04,-2.29E-03,-7.03E-07
33,1.5,2.3,1.55E-04,-2.13E-03,-7.81E-07
31.5,1.5,2.3,1.51E-04,-1.97E-03,-8.59E-07
30,1.5,2.3,1.47E-04,-1.81E-03,-9.38E-07
28.5,1.5,2.3,1.43E-04,-1.66E-03,-1.02E-06
27,1.5,2.3,1.39E-04,-1.51E-03,-1.09E-06
25.5,1.5,2.3,1.34E-04,-1.37E-03,-1.17E-06
24,1.5,2.3,1.28E-04,-1.23E-03,-1.25E-06
22.5,1.5,2.3,1.23E-04,-1.10E-03,-1.33E-06
21,1.5,2.3,1.17E-04,-9.71E-04,-1.41E-06
19.5,1.5,2.3,1.11E-04,-8.50E-04,-1.48E-06
18,1.5,2.3,1.04E-04,-7.36E-04,-1.56E-06
16.5,1.5,2.3,9.69E-05,-6.29E-04,-1.64E-06
15,1.5,2.3,8.96E-05,-5.29E-04,-1.72E-06
13.5,1.5,2.3,8.20E-05,-4.36E-04,-1.80E-06
12,1.5,2.3,7.40E-05,-3.51E-04,-1.87E-06
10.5,1.5,2.3,6.57E-05,-2.74E-04,-1.95E-06
9,1.5,2.3,5.70E-05,-2.06E-04,-2.03E-06
7.5,1.5,2.3,4.79E-05,-1.46E-04,-2.12E-06
6,1.5,2.3,3.85E-05,-9.60E-05,-2.21E-06
4.5,1.5,2.3,2.87E-05,-5.52E-05,-2.32E-06
3,1.5,2.3,1.86E-05,-2.46E-05,-2.47E-06
1.5,1.5,2.3,8.86E-06,-5.22E-06,-2.55E-06
46.5,3,2.3,3.43E-04,-3.68E-03,6.77E-08
45,3,2.3,3.43E-04,-3.50E-03,-2.36E-07
43.5,3,2.3,3.41E-04,-3.32E-03,-4.49E-07
42,3,2.3,3.39E-04,-3.15E-03,-6.22E-07
40.5,3,2.3,3.36E-04,-2.97E-03,-7.82E-07
39,3,2.3,3.32E-04,-2.80E-03,-9.38E-07
37.5,3,2.3,3.28E-04,-2.63E-03,-1.09E-06
36,3,2.3,3.23E-04,-2.46E-03,-1.25E-06
34.5,3,2.3,3.17E-04,-2.29E-03,-1.41E-06
33,3,2.3,3.10E-04,-2.13E-03,-1.56E-06
31.5,3,2.3,3.03E-04,-1.97E-03,-1.72E-06
30,3,2.3,2.95E-04,-1.81E-03,-1.88E-06
28.5,3,2.3,2.87E-04,-1.66E-03,-2.03E-06
27,3,2.3,2.78E-04,-1.51E-03,-2.19E-06
25.5,3,2.3,2.68E-04,-1.37E-03,-2.34E-06
24,3,2.3,2.57E-04,-1.23E-03,-2.50E-06
22.5,3,2.3,2.46E-04,-1.10E-03,-2.66E-06
21,3,2.3,2.34E-04,-9.74E-04,-2.81E-06
19.5,3,2.3,2.22E-04,-8.53E-04,-2.97E-06
18,3,2.3,2.09E-04,-7.39E-04,-3.13E-06
16.5,3,2.3,1.95E-04,-6.32E-04,-3.28E-06
15,3,2.3,1.80E-04,-5.32E-04,-3.44E-06
13.5,3,2.3,1.65E-04,-4.39E-04,-3.59E-06
12,3,2.3,1.49E-04,-3.55E-04,-3.75E-06
10.5,3,2.3,1.32E-04,-2.78E-04,-3.91E-06
9,3,2.3,1.15E-04,-2.10E-04,-4.06E-06
7.5,3,2.3,9.67E-05,-1.51E-04,-4.22E-06
6,3,2.3,7.79E-05,-1.00E-04,-4.40E-06
4.5,3,2.3,5.84E-05,-5.96E-05,-4.60E-06
3,3,2.3,3.81E-05,-2.85E-05,-4.89E-06
1.5,3,2.3,1.81E-05,-7.62E-06,-5.05E-06
46.5,4.5,2.3,5.18E-04,-3.68E-03,-1.03E-07
45,4.5,2.3,5.16E-04,-3.50E-03,-4.64E-07
43.5,4.5,2.3,5.14E-04,-3.32E-03,-7.18E-07
42,4.5,2.3,5.10E-04,-3.15E-03,-9.48E-07
40.5,4.5,2.3,5.06E-04,-2.97E-03,-1.18E-06
39,4.5,2.3,5.00E-04,-2.80E-03,-1.41E-06
37.5,4.5,2.3,4.94E-04,-2.63E-03,-1.64E-06
36,4.5,2.3,4.86E-04,-2.46E-03,-1.88E-06
34.5,4.5,2.3,4.77E-04,-2.29E-03,-2.11E-06
33,4.5,2.3,4.68E-04,-2.13E-03,-2.34E-06
31.5,4.5,2.3,4.57E-04,-1.97E-03,-2.58E-06
30,4.5,2.3,4.45E-04,-1.82E-03,-2.81E-06
28.5,4.5,2.3,4.32E-04,-1.66E-03,-3.05E-06
27,4.5,2.3,4.19E-04,-1.52E-03,-3.28E-06
25.5,4.5,2.3,4.04E-04,-1.37E-03,-3.52E-06
24,4.5,2.3,3.88E-04,-1.24E-03,-3.75E-06
22.5,4.5,2.3,3.71E-04,-1.10E-03,-3.98E-06
21,4.5,2.3,3.53E-04,-9.78E-04,-4.22E-06
19.5,4.5,2.3,3.35E-04,-8.58E-04,-4.45E-06
18,4.5,2.3,3.15E-04,-7.44E-04,-4.69E-06
16.5,4.5,2.3,2.94E-04,-6.37E-04,-4.92E-06
15,4.5,2.3,2.72E-04,-5.38E-04,-5.16E-06
13.5,4.5,2.3,2.49E-04,-4.45E-04,-5.39E-06
12,4.5,2.3,2.25E-04,-3.61E-04,-5.62E-06
10.5,4.5,2.3,2.00E-04,-2.84E-04,-5.86E-06
9,4.5,2.3,1.74E-04,-2.16E-04,-6.09E-06
7.5,4.5,2.3,1.47E-04,-1.57E-04,-6.32E-06
6,4.5,2.3,1.19E-04,-1.08E-04,-6.56E-06
4.5,4.5,2.3,9.01E-05,-6.71E-05,-6.81E-06
3,4.5,2.3,5.97E-05,-3.59E-05,-7.16E-06
1.5,4.5,2.3,2.93E-05,-1.37E-05,-7.54E-06
48,4.5,2.3,5.18E-04,-3.86E-03,6.55E-07
48,3,2.3,3.44E-04,-3.86E-03,5.24E-07
48,1.5,2.3,1.71E-04,-3.86E-03,2.88E-07
48,0,2.3,2.69E-14,-3.86E-03,-8.37E-13
48,-1.5,2.3,-1.71E-04,-3.86E-03,-2.88E-07
48,-3,2.3,-3.44E-04,-3.86E-03,-5.24E-07
48,-4.5,2.3,-5.18E-04,-3.86E-03,-6.55E-07
1.5,4.5,0,2.93E-05,-1.37E-05,7.54E-06
1.5,3,0,1.81E-05,-7.62E-06,5.05E-06
1.5,1.5,0,8.86E-06,-5.22E-06,2.55E-06
3,4.5,0,5.97E-05,-3.59E-05,7.16E-06
3,3,0,3.81E-05,-2.85E-05,4.89E-06
3,1.5,0,1.86E-05,-2.46E-05,2.47E-06
4.5,4.5,0,9.01E-05,-6.71E-05,6.81E-06
4.5,3,0,5.84E-05,-5.96E-05,4.60E-06
4.5,1.5,0,2.87E-05,-5.52E-05,2.32E-06
6,4.5,0,1.19E-04,-1.08E-04,6.56E-06
6,3,0,7.79E-05,-1.00E-04,4.40E-06
6,1.5,0,3.85E-05,-9.60E-05,2.21E-06
7.5,4.5,0,1.47E-04,-1.57E-04,6.32E-06
7.5,3,0,9.67E-05,-1.51E-04,4.22E-06
7.5,1.5,0,4.79E-05,-1.46E-04,2.12E-06
9,4.5,0,1.74E-04,-2.16E-04,6.09E-06
9,3,0,1.15E-04,-2.10E-04,4.06E-06
9,1.5,0,5.70E-05,-2.06E-04,2.03E-06
10.5,4.5,0,2.00E-04,-2.84E-04,5.86E-06
10.5,3,0,1.32E-04,-2.78E-04,3.91E-06
10.5,1.5,0,6.57E-05,-2.74E-04,1.95E-06
12,4.5,0,2.25E-04,-3.61E-04,5.62E-06
12,3,0,1.49E-04,-3.55E-04,3.75E-06
12,1.5,0,7.40E-05,-3.51E-04,1.87E-06
13.5,4.5,0,2.49E-04,-4.45E-04,5.39E-06
13.5,3,0,1.65E-04,-4.39E-04,3.59E-06
13.5,1.5,0,8.20E-05,-4.36E-04,1.80E-06
15,4.5,0,2.72E-04,-5.38E-04,5.16E-06
15,3,0,1.80E-04,-5.32E-04,3.44E-06
15,1.5,0,8.96E-05,-5.29E-04,1.72E-06
16.5,4.5,0,2.94E-04,-6.37E-04,4.92E-06
16.5,3,0,1.95E-04,-6.32E-04,3.28E-06
16.5,1.5,0,9.69E-05,-6.29E-04,1.64E-06
18,4.5,0,3.15E-04,-7.44E-04,4.69E-06
18,3,0,2.09E-04,-7.39E-04,3.13E-06
18,1.5,0,1.04E-04,-7.36E-04,1.56E-06
19.5,4.5,0,3.35E-04,-8.58E-04,4.45E-06
19.5,3,0,2.22E-04,-8.53E-04,2.97E-06
19.5,1.5,0,1.11E-04,-8.50E-04,1.48E-06
21,4.5,0,3.53E-04,-9.78E-04,4.22E-06
21,3,0,2.34E-04,-9.74E-04,2.81E-06
21,1.5,0,1.17E-04,-9.71E-04,1.41E-06
22.5,4.5,0,3.71E-04,-1.10E-03,3.98E-06
22.5,3,0,2.46E-04,-1.10E-03,2.66E-06
22.5,1.5,0,1.23E-04,-1.10E-03,1.33E-06
24,4.5,0,3.88E-04,-1.24E-03,3.75E-06
24,3,0,2.57E-04,-1.23E-03,2.50E-06
24,1.5,0,1.28E-04,-1.23E-03,1.25E-06
25.5,4.5,0,4.04E-04,-1.37E-03,3.52E-06
25.5,3,0,2.68E-04,-1.37E-03,2.34E-06
25.5,1.5,0,1.34E-04,-1.37E-03,1.17E-06
27,4.5,0,4.19E-04,-1.52E-03,3.28E-06
27,3,0,2.78E-04,-1.51E-03,2.19E-06
27,1.5,0,1.39E-04,-1.51E-03,1.09E-06
28.5,4.5,0,4.32E-04,-1.66E-03,3.05E-06
28.5,3,0,2.87E-04,-1.66E-03,2.03E-06
28.5,1.5,0,1.43E-04,-1.66E-03,1.02E-06
30,4.5,0,4.45E-04,-1.82E-03,2.81E-06
30,3,0,2.95E-04,-1.81E-03,1.88E-06
30,1.5,0,1.47E-04,-1.81E-03,9.38E-07
31.5,4.5,0,4.57E-04,-1.97E-03,2.58E-06
31.5,3,0,3.03E-04,-1.97E-03,1.72E-06
31.5,1.5,0,1.51E-04,-1.97E-03,8.59E-07
33,4.5,0,4.68E-04,-2.13E-03,2.34E-06
