X Location (m),Y Location (m),Z Location (m),X Deformation (m),Y Deformation (m),Z Deformation (m)
4.5,1.5,0,1.34E-02,-2.62E-02,1.41E-04
4.5,0.75,0,6.65E-03,-2.57E-02,7.09E-05
6,5.25,0,6.52E-02,-5.25E-02,5.24E-04
6,4.5,0,5.53E-02,-5.04E-02,4.41E-04
6,3.75,0,4.56E-02,-4.86E-02,3.73E-04
6,3,0,3.62E-02,-4.71E-02,2.99E-04
6,2.25,0,2.69E-02,-4.59E-02,2.26E-04
6,1.5,0,1.79E-02,-4.51E-02,1.51E-04
6,0.75,0,8.91E-03,-4.46E-02,7.56E-05
7.5,5.25,0,8.02E-02,-7.56E-02,5.40E-04
7.5,4.5,0,6.82E-02,-7.35E-02,4.57E-04
7.5,3.75,0,5.64E-02,-7.17E-02,3.84E-04
7.5,3,0,4.48E-02,-7.03E-02,3.08E-04
7.5,2.25,0,3.34E-02,-6.92E-02,2.31E-04
7.5,1.5,0,2.22E-02,-6.84E-02,1.54E-04
7.5,0.75,0,1.11E-02,-6.79E-02,7.72E-05
9,5.25,0,9.47E-02,-0.10277,5.40E-04
9,4.5,0,8.06E-02,-0.10079,4.59E-04
9,3.75,0,6.67E-02,-9.91E-02,3.84E-04
9,3,0,5.31E-02,-9.77E-02,3.07E-04
9,2.25,0,3.97E-02,-9.67E-02,2.31E-04
9,1.5,0,2.64E-02,-9.59E-02,1.54E-04
9,0.75,0,1.32E-02,-9.54E-02,7.70E-05
10.5,5.25,0,0.10865,-0.13406,5.30E-04
10.5,4.5,0,9.25E-02,-0.13215,4.52E-04
10.5,3.75,0,7.67E-02,-0.13054,3.78E-04
10.5,3,0,6.11E-02,-0.12922,3.02E-04
10.5,2.25,0,4.57E-02,-0.12819,2.27E-04
10.5,1.5,0,3.04E-02,-0.12745,1.51E-04
10.5,0.75,0,1.52E-02,-0.12701,7.56E-05
12,5.25,0,0.12205,-0.16925,5.16E-04
12,4.5,0,0.10403,-0.16742,4.40E-04
12,3.75,0,8.63E-02,-0.16588,3.68E-04
12,3,0,6.88E-02,-0.16461,2.94E-04
12,2.25,0,5.14E-02,-0.16363,2.21E-04
12,1.5,0,3.42E-02,-0.16292,1.47E-04
12,0.75,0,1.71E-02,-0.1625,7.35E-05
13.5,5.25,0,0.1349,-0.2082,4.98E-04
13.5,4.5,0,0.11504,-0.20645,4.26E-04
13.5,3.75,0,9.55E-02,-0.20497,3.55E-04
13.5,3,0,7.61E-02,-0.20375,2.84E-04
13.5,2.25,0,5.69E-02,-0.20281,2.13E-04
13.5,1.5,0,3.79E-02,-0.20214,1.42E-04
13.5,0.75,0,1.89E-02,-0.20173,7.10E-05
15,5.25,0,0.1472,-0.25074,4.78E-04
15,4.5,0,0.12559,-0.24907,4.09E-04
15,3.75,0,0.10425,-0.24765,3.41E-04
15,3,0,8.31E-02,-0.24649,2.73E-04
15,2.25,0,6.22E-02,-0.24559,2.05E-04
15,1.5,0,4.14E-02,-0.24494,1.36E-04
15,0.75,0,2.07E-02,-0.24456,6.82E-05
16.5,5.25,0,0.15896,-0.29672,4.58E-04
16.5,4.5,0,0.13567,-0.29512,3.92E-04
16.5,3.75,0,0.11265,-0.29377,3.27E-04
16.5,3,0,8.98E-02,-0.29266,2.61E-04
16.5,2.25,0,6.72E-02,-0.2918,1.96E-04
16.5,1.5,0,4.47E-02,-0.29119,1.31E-04
16.5,0.75,0,2.23E-02,-0.29082,6.53E-05
18,5.25,0,0.17017,-0.34599,4.36E-04
18,4.5,0,0.14528,-0.34446,3.74E-04
18,3.75,0,0.12065,-0.34317,3.12E-04
18,3,0,9.63E-02,-0.34212,2.49E-04
18,2.25,0,7.20E-02,-0.3413,1.87E-04
18,1.5,0,4.79E-02,-0.34071,1.25E-04
18,0.75,0,2.40E-02,-0.34036,6.23E-05
19.5,5.25,0,0.18084,-0.39837,4.15E-04
19.5,4.5,0,0.15442,-0.39693,3.56E-04
19.5,3.75,0,0.12827,-0.3957,2.96E-04
19.5,3,0,0.10235,-0.3947,2.37E-04
19.5,2.25,0,7.66E-02,-0.39392,1.78E-04
19.5,1.5,0,5.10E-02,-0.39336,1.19E-04
19.5,0.75,0,2.55E-02,-0.39303,5.92E-05
21,5.25,0,0.19095,-0.45373,3.93E-04
21,4.5,0,0.16309,-0.45236,3.37E-04
21,3.75,0,0.1355,-0.4512,2.81E-04
21,3,0,0.10813,-0.45025,2.25E-04
21,2.25,0,8.09E-02,-0.44951,1.69E-04
21,1.5,0,5.39E-02,-0.44898,1.12E-04
21,0.75,0,2.69E-02,-0.44867,5.61E-05
22.5,5.25,0,0.20052,-0.5119,3.72E-04
22.5,4.5,0,0.17129,-0.5106,3.18E-04
22.5,3.75,0,0.14233,-0.50951,2.65E-04
22.5,3,0,0.1136,-0.50861,2.12E-04
22.5,2.25,0,8.50E-02,-0.50791,1.59E-04
22.5,1.5,0,5.66E-02,-0.50741,1.06E-04
22.5,0.75,0,2.83E-02,-0.50711,5.30E-05
24,5.25,0,0.20955,-0.57272,3.50E-04
24,4.5,0,0.17903,-0.5715,3.00E-04
24,3.75,0,0.14878,-0.57047,2.50E-04
24,3,0,0.11875,-0.56963,2.00E-04
24,2.25,0,8.89E-02,-0.56897,1.50E-04
24,1.5,0,5.92E-02,-0.5685,9.99E-05
24,0.75,0,2.96E-02,-0.56822,4.99E-05
25.5,5.25,0,0.21802,-0.63604,3.28E-04
25.5,4.5,0,0.18629,-0.6349,2.81E-04
25.5,3.75,0,0.15483,-0.63394,2.34E-04
25.5,3,0,0.1236,-0.63314,1.87E-04
25.5,2.25,0,9.25E-02,-0.63253,1.41E-04
25.5,1.5,0,6.16E-02,-0.63209,9.36E-05
25.5,0.75,0,3.08E-02,-0.63183,4.68E-05
27,5.25,0,0.22595,-0.70171,3.06E-04
27,4.5,0,0.19309,-0.70065,2.62E-04
27,3.75,0,0.1605,-0.69974,2.19E-04
27,3,0,0.12813,-0.69901,1.75E-04
27,2.25,0,9.59E-02,-0.69843,1.31E-04
27,1.5,0,6.39E-02,-0.69802,8.74E-05
27,0.75,0,3.19E-02,-0.69778,4.36E-05
28.5,5.25,0,0.23334,-0.76957,2.84E-04
28.5,4.5,0,0.19942,-0.76858,2.44E-04
28.5,3.75,0,0.16577,-0.76774,2.03E-04
28.5,3,0,0.13235,-0.76705,1.62E-04
28.5,2.25,0,9.91E-02,-0.76652,1.22E-04
28.5,1.5,0,6.60E-02,-0.76614,8.11E-05
28.5,0.75,0,3.30E-02,-0.76591,4.05E-05
30,5.25,0,0.24017,-0.83946,2.62E-04
30,4.5,0,0.20528,-0.83854,2.25E-04
30,3.75,0,0.17065,-0.83777,1.87E-04
30,3,0,0.13625,-0.83714,1.50E-04
30,2.25,0,0.10203,-0.83664,1.12E-04
30,1.5,0,6.79E-02,-0.83629,7.49E-05
30,0.75,0,3.40E-02,-0.83608,3.74E-05
31.5,5.25,0,0.24646,-0.91122,2.40E-04
31.5,4.5,0,0.21067,-0.91038,2.06E-04
31.5,3.75,0,0.17515,-0.90967,1.72E-04
31.5,3,0,0.13985,-0.90909,1.37E-04
31.5,2.25,0,0.10473,-0.90864,1.03E-04
31.5,1.5,0,6.97E-02,-0.90832,6.86E-05
31.5,0.75,0,3.48E-02,-0.90812,3.42E-05
33,5.25,0,0.2522,-0.9847,2.19E-04
33,4.5,0,0.21559,-0.98394,1.87E-04
33,3.75,0,0.17925,-0.98329,1.56E-04
33,3,0,0.14313,-0.98276,1.25E-04
33,2.25,0,0.10719,-0.98235,9.36E-05
33,1.5,0,7.14E-02,-0.98206,6.24E-05
33,0.75,0,3.57E-02,-0.98189,3.11E-05
34.5,5.25,0,0.2574,-1.0597,1.97E-04
34.5,4.5,0,0.22004,-1.0591,1.69E-04
34.5,3.75,0,0.18296,-1.0585,1.40E-04
34.5,3,0,0.1461,-1.058,1.12E-04
34.5,2.25,0,0.10942,-1.0576,8.42E-05
34.5,1.5,0,7.29E-02,-1.0574,5.61E-05
34.5,0.75,0,3.64E-02,-1.0572,2.80E-05
36,5.25,0,0.26205,-1.1362,1.75E-04
36,4.5,0,0.22403,-1.1356,1.50E-04
36,3.75,0,0.18628,-1.1351,1.25E-04
36,3,0,0.14875,-1.1346,9.98E-05
36,2.25,0,0.11141,-1.1343,7.48E-05
36,1.5,0,7.42E-02,-1.1341,4.98E-05
36,0.75,0,3.71E-02,-1.1339,2.48E-05
37.5,5.25,0,0.26615,-1.2139,1.53E-04
37.5,4.5,0,0.22754,-1.2134,1.31E-04
37.5,3.75,0,0.18921,-1.2129,1.09E-04
37.5,3,0,0.1511,-1.2125,8.74E-05
37.5,2.25,0,0.11316,-1.2122,6.55E-05
37.5,1.5,0,7.54E-02,-1.212,4.36E-05
37.5,0.75,0,3.77E-02,-1.2119,2.17E-05
39,5.25,0,0.26971,-1.2927,1.31E-04
39,4.5,0,0.23059,-1.2922,1.12E-04
39,3.75,0,0.19174,-1.2918,9.37E-05
39,3,0,0.15312,-1.2915,7.49E-05
39,2.25,0,0.11468,-1.2913,5.61E-05
39,1.5,0,7.64E-02,-1.2911,3.73E-05
39,0.75,0,3.82E-02,-1.291,1.85E-05
40.5,5.25,0,0.27272,-1.3724,1.10E-04
40.5,4.5,0,0.23317,-1.372,9.40E-05
40.5,3.75,0,0.19389,-1.3717,7.81E-05
40.5,3,0,0.15483,-1.3714,6.23E-05
40.5,2.25,0,0.11596,-1.3712,4.66E-05
40.5,1.5,0,7.72E-02,-1.3711,3.09E-05
40.5,0.75,0,3.86E-02,-1.371,1.53E-05
42,5.25,0,0.2752,-1.4529,8.84E-05
42,4.5,0,0.23528,-1.4526,7.56E-05
42,3.75,0,0.19563,-1.4523,6.25E-05
42,3,0,0.15621,-1.4522,4.95E-05
42,2.25,0,0.11698,-1.452,3.68E-05
42,1.5,0,7.79E-02,-1.4519,2.43E-05
42,0.75,0,3.89E-02,-1.4519,1.20E-05
43.5,5.25,0,0.27716,-1.534,6.85E-05
43.5,4.5,0,0.23692,-1.5338,5.71E-05
43.5,3.75,0,0.19696,-1.5336,4.61E-05
43.5,3,0,0.15724,-1.5335,3.57E-05
43.5,2.25,0,0.11773,-1.5334,2.59E-05
43.5,1.5,0,7.84E-02,-1.5333,1.68E-05
43.5,0.75,0,3.92E-02,-1.5333,8.16E-06
45,5.25,0,0.27863,-1.6157,4.82E-05
45,4.5,0,0.23808,-1.6156,3.72E-05
45,3.75,0,0.19784,-1.6154,2.67E-05
45,3,0,0.1579,-1.6154,1.87E-05
45,2.25,0,0.1182,-1.6153,1.23E-05
45,1.5,0,7.87E-02,-1.6152,7.38E-06
45,0.75,0,3.93E-02,-1.6152,3.34E-06
46.5,5.25,0,0.27959,-1.698,2.79E-05
46.5,4.5,0,0.23872,-1.6979,8.20E-06
46.5,3.75,0,0.19829,-1.6978,-1.46E-06
46.5,3,0,0.15823,-1.6976,-5.88E-06
46.5,2.25,0,0.11844,-1.6975,-6.80E-06
46.5,1.5,0,7.88E-02,-1.6973,-5.66E-06
46.5,0.75,0,3.94E-02,-1.6973,-3.26E-06
48,5.25,0,0.27999,-1.7818,-5.08E-05
48,4.5,0,0.23901,-1.7811,-5.42E-05
48,3.75,0,0.19855,-1.7805,-4.92E-05
48,3,0,0.15845,-1.7799,-4.26E-05
48,2.25,0,0.11862,-1.7794,-3.38E-05
48,1.5,0,7.90E-02,-1.7791,-2.35E-05
48,0.75,0,3.95E-02,-1.7789,-1.21E-05
0,4.875,0,0,0,0
0,5.25,0.2,0,0,0
0,5.625,0,0,0,0
0.75,5.25,0,8.07E-03,-3.83E-03,1.08E-03
0,4.125,0,0,0,0
0,4.5,0.2,0,0,0
0.75,4.5,0,6.50E-03,-2.50E-03,9.45E-04
0,3.375,0,0,0,0
0,3.75,0.2,0,0,0
0.75,3.75,0,5.24E-03,-1.70E-03,7.73E-04
0,2.625,0,0,0,0
0,3,0.2,0,0,0
0.75,3,0,4.11E-03,-1.17E-03,6.15E-04
0,1.875,0,0,0,0
0,2.25,0.2,0,0,0
0.75,2.25,0,3.04E-03,-8.11E-04,4.59E-04
0,1.125,0,0,0,0
0,1.5,0.2,0,0,0
0.75,1.5,0,2.01E-03,-5.81E-04,3.05E-04
0,0.75,0.2,0,0,0
0,0.375,0,0,0,0
0.75,0.75,0,1.00E-03,-4.51E-04,1.52E-04
0,4.875,0.4,0,0,0
0,5.625,0.4,0,0,0
0.75,5.25,0.4,8.07E-03,-3.83E-03,-1.08E-03
0,4.125,0.4,0,0,0
0.75,4.5,0.4,6.50E-03,-2.50E-03,-9.45E-04
0,3.375,0.4,0,0,0
0.75,3.75,0.4,5.24E-03,-1.70E-03,-7.73E-04
0,2.625,0.4,0,0,0
0.75,3,0.4,4.11E-03,-1.17E-03,-6.15E-04
0,1.875,0.4,0,0,0
0.75,2.25,0.4,3.04E-03,-8.11E-04,-4.59E-04
0,1.125,0.4,0,0,0
0.75,1.5,0.4,2.01E-03,-5.81E-04,-3.05E-04
0,0.375,0.4,0,0,0
0.75,0.75,0.4,1.00E-03,-4.51E-04,-1.52E-04
0,-0.375,0.4,0,0,0
0,0,0.2,0,0,0
0.75,0,0.4,5.24E-11,-4.09E-04,-9.95E-11
0,-1.125,0.4,0,0,0
0,-0.75,0.2,0,0,0
0.75,-0.75,0.4,-1.00E-03,-4.51E-04,1.52E-04
0,-1.875,0.4,0,0,0
0,-1.5,0.2,0,0,0
0.75,-1.5,0.4,-2.01E-03,-5.81E-04,3.05E-04
0,-2.625,0.4,0,0,0
0,-2.25,0.2,0,0,0
0.75,-2.25,0.4,-3.04E-03,-8.11E-04,4.59E-04
0,-3.375,0.4,0,0,0
0,-3,0.2,0,0,0
0.75,-3,0.4,-4.11E-03,-1.17E-03,6.15E-04
0,-4.125,0.4,0,0,0
0,-3.75,0.2,0,0,0
0.75,-3.75,0.4,-5.24E-03,-1.70E-03,7.73E-04
0,-4.875,0.4,0,0,0
0,-4.5,0.2,0,0,0
0.75,-4.5,0.4,-6.50E-03,-2.50E-03,9.45E-04
0,-5.625,0.4,0,0,0
0,-5.25,0.2,0,0,0
0.75,-5.25,0.4,-8.07E-03,-3.83E-03,1.08E-03
0,-6,0.2,0,0,0
0.75,-6,0.4,-1.14E-02,-6.70E-03,1.35E-03
0,6,0.2,0,0,0
0.75,6,0,1.14E-02,-6.70E-03,1.35E-03
0.75,6,0.4,1.14E-02,-6.70E-03,-1.35E-03
0,-0.375,0,0,0,0
0.75,0,0,-5.24E-11,-4.09E-04,-9.95E-11
0,-1.125,0,0,0,0
0.75,-0.75,0,-1.00E-03,-4.51E-04,-1.52E-04
0,-1.875,0,0,0,0
0.75,-1.5,0,-2.01E-03,-5.81E-04,-3.05E-04
0,-2.625,0,0,0,0
0.75,-2.25,0,-3.04E-03,-8.11E-04,-4.59E-04
0,-3.375,0,0,0,0
0.75,-3,0,-4.11E-03,-1.17E-03,-6.15E-04
0,-4.125,0,0,0,0
0.75,-3.75,0,-5.24E-03,-1.70E-03,-7.73E-04
0,-4.875,0,0,0,0
0.75,-4.5,0,-6.50E-03,-2.50E-03,-9.45E-04
0,-5.625,0,0,0,0
0.75,-5.25,0,-8.07E-03,-3.83E-03,-1.08E-03
0.75,-6,0,-1.14E-02,-6.70E-03,-1.35E-03
45.75,-0.75,0,-3.94E-02,-1.6562,-8.27E-07
46.5,-1.125,0,-5.91E-02,-1.6973,4.05E-06
47.25,-0.75,0,-3.94E-02,-1.7382,6.86E-06
46.5,-0.375,0,-1.97E-02,-1.6972,1.27E-06
46.5,-0.75,0.2,-3.94E-02,-1.6973,-2.67E-07
44.25,-0.75,0,-3.93E-02,-1.5742,-6.42E-06
45,-1.125,0,-5.90E-02,-1.6152,-5.78E-06
45,-0.375,0,-1.97E-02,-1.6152,-2.02E-06
45,-0.75,0.2,-3.93E-02,-1.6152,-2.54E-07
42.75,-0.75,0,-3.91E-02,-1.4925,-1.06E-05
43.5,-1.125,0,-5.88E-02,-1.5333,-1.29E-05
43.5,-0.375,0,-1.96E-02,-1.5333,-4.43E-06
43.5,-0.75,0.2,-3.92E-02,-1.5333,-2.41E-07
41.25,-0.75,0,-3.88E-02,-1.4114,-1.41E-05
42,-1.125,0,-5.84E-02,-1.4519,-1.86E-05
42,-0.375,0,-1.95E-02,-1.4518,-6.32E-06
42,-0.75,0.2,-3.89E-02,-1.4519,-2.28E-07
39.75,-0.75,0,-3.84E-02,-1.3309,-1.74E-05
40.5,-1.125,0,-5.79E-02,-1.3711,-2.36E-05
40.5,-0.375,0,-1.93E-02,-1.371,-7.99E-06
40.5,-0.75,0.2,-3.86E-02,-1.371,-2.15E-07
38.25,-0.75,0,-3.79E-02,-1.2513,-2.05E-05
39,-1.125,0,-5.73E-02,-1.291,-2.83E-05
39,-0.375,0,-1.91E-02,-1.291,-9.58E-06
39,-0.75,0.2,-3.82E-02,-1.291,-2.02E-07
36.75,-0.75,0,-3.74E-02,-1.1728,-2.36E-05
37.5,-1.125,0,-5.65E-02,-1.212,-3.30E-05
37.5,-0.375,0,-1.88E-02,-1.2119,-1.11E-05
37.5,-0.75,0.2,-3.77E-02,-1.2119,-1.90E-07
35.25,-0.75,0,-3.68E-02,-1.0954,-2.67E-05
36,-1.125,0,-5.56E-02,-1.134,-3.77E-05
36,-0.375,0,-1.85E-02,-1.1339,-1.27E-05
36,-0.75,0.2,-3.71E-02,-1.1339,-1.78E-07
33.75,-0.75,0,-3.61E-02,-1.0194,-2.98E-05
34.5,-1.125,0,-5.46E-02,-1.0573,-4.24E-05
34.5,-0.375,0,-1.82E-02,-1.0572,-1.42E-05
34.5,-0.75,0.2,-3.64E-02,-1.0572,-1.65E-07
32.25,-0.75,0,-3.53E-02,-0.9448,-3.30E-05
33,-1.125,0,-5.35E-02,-0.98196,-4.70E-05
33,-0.375,0,-1.78E-02,-0.98184,-1.58E-05
33,-0.75,0.2,-3.57E-02,-0.98189,-1.53E-07
30.75,-0.75,0,-3.44E-02,-0.87188,-3.61E-05
31.5,-1.125,0,-5.23E-02,-0.9082,-5.17E-05
31.5,-0.375,0,-1.74E-02,-0.90808,-1.73E-05
31.5,-0.75,0.2,-3.49E-02,-0.90813,-1.42E-07
29.25,-0.75,0,-3.35E-02,-0.80075,-3.92E-05
30,-1.125,0,-5.09E-02,-0.83617,-5.64E-05
30,-0.375,0,-1.70E-02,-0.83603,-1.89E-05
30,-0.75,0.2,-3.40E-02,-0.83609,-1.30E-07
27.75,-0.75,0,-3.25E-02,-0.73158,-4.23E-05
28.5,-1.125,0,-4.95E-02,-0.76601,-6.11E-05
28.5,-0.375,0,-1.65E-02,-0.76586,-2.04E-05
28.5,-0.75,0.2,-3.30E-02,-0.76592,-1.19E-07
26.25,-0.75,0,-3.14E-02,-0.66452,-4.54E-05
27,-1.125,0,-4.79E-02,-0.69788,-6.57E-05
27,-0.375,0,-1.60E-02,-0.69771,-2.20E-05
27,-0.75,0.2,-3.19E-02,-0.69778,-1.08E-07
24.75,-0.75,0,-3.02E-02,-0.59972,-4.85E-05
25.5,-1.125,0,-4.62E-02,-0.63194,-7.04E-05
25.5,-0.375,0,-1.54E-02,-0.63176,-2.35E-05
25.5,-0.75,0.2,-3.08E-02,-0.63183,-9.77E-08
23.25,-0.75,0,-2.89E-02,-0.53735,-5.17E-05
24,-1.125,0,-4.44E-02,-0.56834,-7.51E-05
24,-0.375,0,-1.48E-02,-0.56815,-2.51E-05
24,-0.75,0.2,-2.96E-02,-0.56823,-8.77E-08
21.75,-0.75,0,-2.76E-02,-0.47755,-5.48E-05
22.5,-1.125,0,-4.24E-02,-0.50724,-7.97E-05
22.5,-0.375,0,-1.41E-02,-0.50704,-2.66E-05
22.5,-0.75,0.2,-2.83E-02,-0.50712,-7.80E-08
20.25,-0.75,0,-2.62E-02,-0.42049,-5.79E-05
21,-1.125,0,-4.04E-02,-0.4488,-8.44E-05
21,-0.375,0,-1.35E-02,-0.44859,-2.82E-05
21,-0.75,0.2,-2.69E-02,-0.44867,-6.88E-08
18.75,-0.75,0,-2.47E-02,-0.36631,-6.11E-05
19.5,-1.125,0,-3.82E-02,-0.39317,-8.90E-05
19.5,-0.375,0,-1.27E-02,-0.39295,-2.97E-05
19.5,-0.75,0.2,-2.55E-02,-0.39304,-6.00E-08
17.25,-0.75,0,-2.32E-02,-0.31519,-6.42E-05
18,-1.125,0,-3.59E-02,-0.34051,-9.36E-05
18,-0.375,0,-1.20E-02,-0.34027,-3.12E-05
18,-0.75,0.2,-2.40E-02,-0.34037,-5.18E-08
15.75,-0.75,0,-2.15E-02,-0.26727,-6.74E-05
16.5,-1.125,0,-3.35E-02,-0.29097,-9.81E-05
16.5,-0.375,0,-1.12E-02,-0.29073,-3.27E-05
16.5,-0.75,0.2,-2.24E-02,-0.29083,-4.40E-08
14.25,-0.75,0,-1.98E-02,-0.2227,-7.06E-05
15,-1.125,0,-3.10E-02,-0.24472,-1.02E-04
15,-0.375,0,-1.03E-02,-0.24446,-3.42E-05
15,-0.75,0.2,-2.07E-02,-0.24456,-3.68E-08
12.75,-0.75,0,-1.80E-02,-0.18166,-7.40E-05
13.5,-1.125,0,-2.84E-02,-0.2019,-1.07E-04
13.5,-0.375,0,-9.45E-03,-0.20163,-3.55E-05
13.5,-0.75,0.2,-1.89E-02,-0.20174,-3.02E-08
11.25,-0.75,0,-1.61E-02,-0.14428,-7.75E-05
12,-1.125,0,-2.56E-02,-0.16267,-1.10E-04
12,-0.375,0,-8.53E-03,-0.16239,-3.68E-05
12,-0.75,0.2,-1.71E-02,-0.16251,-2.41E-08
9.75,-0.75,0,-1.42E-02,-0.11072,-8.13E-05
10.5,-1.125,0,-2.28E-02,-0.1272,-1.13E-04
10.5,-0.375,0,-7.58E-03,-0.1269,-3.78E-05
10.5,-0.75,0.2,-1.52E-02,-0.12702,-1.87E-08
8.25,-0.75,0,-1.21E-02,-8.11E-02,-8.57E-05
9,-1.125,0,-1.98E-02,-9.56E-02,-1.16E-04
9,-0.375,0,-6.58E-03,-9.53E-02,-3.85E-05
9,-0.75,0.2,-1.32E-02,-9.54E-02,-1.39E-08
6.75,-0.75,0,-1.00E-02,-5.57E-02,-9.11E-05
7.5,-1.125,0,-1.66E-02,-6.81E-02,-1.16E-04
7.5,-0.375,0,-5.54E-03,-6.78E-02,-3.86E-05
7.5,-0.75,0.2,-1.11E-02,-6.79E-02,-9.80E-09
5.25,-0.75,0,-7.79E-03,-3.46E-02,-9.86E-05
6,-1.125,0,-1.34E-02,-4.48E-02,-1.13E-04
6,-0.375,0,-4.45E-03,-4.45E-02,-3.78E-05
6,-0.75,0.2,-8.91E-03,-4.46E-02,-6.36E-09
3.75,-0.75,0,-5.50E-03,-1.80E-02,-1.10E-04
4.5,-1.125,0,-1.00E-02,-2.59E-02,-1.06E-04
4.5,-0.375,0,-3.32E-03,-2.56E-02,-3.55E-05
4.5,-0.75,0.2,-6.66E-03,-2.57E-02,-3.64E-09
2.25,-0.75,0,-3.20E-03,-6.34E-03,-1.27E-04
3,-1.125,0,-6.54E-03,-1.17E-02,-9.10E-05
3,-0.375,0,-2.17E-03,-1.14E-02,-3.04E-05
3,-0.75,0.2,-4.35E-03,-1.15E-02,-1.64E-09
1.5,-1.125,0,-3.15E-03,-2.72E-03,-6.06E-05
1.5,-0.375,0,-1.04E-03,-2.55E-03,-2.03E-05
1.5,-0.75,0.2,-2.09E-03,-2.63E-03,-4.01E-10
45.75,-1.5,0,-7.88E-02,-1.6563,-1.94E-06
46.5,-1.875,0,-9.86E-02,-1.6974,5.92E-06
47.25,-1.5,0,-7.89E-02,-1.7383,1.34E-05
46.5,-1.5,0.2,-7.88E-02,-1.6973,-2.67E-07
44.25,-1.5,0,-7.86E-02,-1.5742,-1.29E-05
45,-1.875,0,-9.84E-02,-1.6153,-1.02E-05
45,-1.5,0.2,-7.87E-02,-1.6152,-2.54E-07
42.75,-1.5,0,-7.82E-02,-1.4926,-2.12E-05
43.5,-1.875,0,-9.80E-02,-1.5334,-2.18E-05
43.5,-1.5,0.2,-7.84E-02,-1.5333,-2.41E-07
41.25,-1.5,0,-7.76E-02,-1.4114,-2.81E-05
42,-1.875,0,-9.74E-02,-1.452,-3.10E-05
42,-1.5,0.2,-7.79E-02,-1.4519,-2.28E-07
39.75,-1.5,0,-7.68E-02,-1.331,-3.46E-05
40.5,-1.875,0,-9.66E-02,-1.3712,-3.92E-05
40.5,-1.5,0.2,-7.72E-02,-1.3711,-2.16E-07
38.25,-1.5,0,-7.59E-02,-1.2514,-4.08E-05
39,-1.875,0,-9.55E-02,-1.2912,-4.71E-05
39,-1.5,0.2,-7.64E-02,-1.2911,-2.03E-07
36.75,-1.5,0,-7.48E-02,-1.1729,-4.71E-05
37.5,-1.875,0,-9.43E-02,-1.2121,-5.49E-05
37.5,-1.5,0.2,-7.54E-02,-1.212,-1.90E-07
35.25,-1.5,0,-7.36E-02,-1.0956,-5.33E-05
36,-1.875,0,-9.28E-02,-1.1342,-6.27E-05
36,-1.5,0.2,-7.42E-02,-1.1341,-1.78E-07
33.75,-1.5,0,-7.21E-02,-1.0195,-5.95E-05
34.5,-1.875,0,-9.11E-02,-1.0575,-7.05E-05
34.5,-1.5,0.2,-7.29E-02,-1.0574,-1.66E-07
32.25,-1.5,0,-7.06E-02,-0.94498,-6.58E-05
33,-1.875,0,-8.93E-02,-0.98219,-7.83E-05
33,-1.5,0.2,-7.14E-02,-0.98207,-1.54E-07
30.75,-1.5,0,-6.89E-02,-0.87208,-7.20E-05
31.5,-1.875,0,-8.72E-02,-0.90846,-8.61E-05
31.5,-1.5,0.2,-6.97E-02,-0.90832,-1.42E-07
29.25,-1.5,0,-6.70E-02,-0.80097,-7.83E-05
30,-1.875,0,-8.50E-02,-0.83645,-9.39E-05
30,-1.5,0.2,-6.79E-02,-0.8363,-1.30E-07
27.75,-1.5,0,-6.50E-02,-0.73182,-8.45E-05
28.5,-1.875,0,-8.25E-02,-0.76631,-1.02E-04
28.5,-1.5,0.2,-6.60E-02,-0.76615,-1.19E-07
26.25,-1.5,0,-6.28E-02,-0.66477,-9.07E-05
27,-1.875,0,-7.99E-02,-0.69821,-1.09E-04
27,-1.5,0.2,-6.39E-02,-0.69803,-1.08E-07
24.75,-1.5,0,-6.04E-02,-0.59999,-9.70E-05
25.5,-1.875,0,-7.71E-02,-0.63229,-1.17E-04
25.5,-1.5,0.2,-6.16E-02,-0.6321,-9.80E-08
23.25,-1.5,0,-5.79E-02,-0.53764,-1.03E-04
24,-1.875,0,-7.40E-02,-0.56871,-1.25E-04
24,-1.5,0.2,-5.92E-02,-0.56851,-8.79E-08
21.75,-1.5,0,-5.53E-02,-0.47786,-1.09E-04
22.5,-1.875,0,-7.08E-02,-0.50764,-1.33E-04
22.5,-1.5,0.2,-5.66E-02,-0.50742,-7.82E-08
20.25,-1.5,0,-5.25E-02,-0.42081,-1.16E-04
21,-1.875,0,-6.74E-02,-0.44922,-1.41E-04
21,-1.5,0.2,-5.39E-02,-0.44899,-6.90E-08
18.75,-1.5,0,-4.95E-02,-0.36666,-1.22E-04
19.5,-1.875,0,-6.38E-02,-0.39361,-1.48E-04
19.5,-1.5,0.2,-5.10E-02,-0.39337,-6.02E-08
17.25,-1.5,0,-4.64E-02,-0.31555,-1.28E-04
18,-1.875,0,-6.00E-02,-0.34098,-1.56E-04
18,-1.5,0.2,-4.79E-02,-0.34072,-5.19E-08
15.75,-1.5,0,-4.31E-02,-0.26764,-1.35E-04
16.5,-1.875,0,-5.60E-02,-0.29146,-1.63E-04
16.5,-1.5,0.2,-4.47E-02,-0.2912,-4.42E-08
14.25,-1.5,0,-3.96E-02,-0.2231,-1.41E-04
15,-1.875,0,-5.18E-02,-0.24523,-1.71E-04
15,-1.5,0.2,-4.14E-02,-0.24495,-3.69E-08
