X Location (m),Y Location (m),Z Location (m),X Deformation (m),Y Deformation (m),Z Deformation (m)
46.5,1.5,0,1.37E-02,-0.29434,-5.38E-06
48,4.5,0,4.15E-02,-0.30888,-5.24E-05
48,3,0,2.75E-02,-0.30868,-4.19E-05
48,1.5,0,1.37E-02,-0.30854,-2.31E-05
45.75,4.5,1.15,4.14E-02,-0.28728,-6.24E-11
46.5,3.75,1.15,3.44E-02,-0.29442,-6.39E-11
47.25,4.5,1.15,4.15E-02,-0.30166,-6.53E-11
46.5,5.25,1.15,4.85E-02,-0.29447,-6.38E-11
46.5,4.5,1.725,4.14E-02,-0.29444,-4.07E-06
46.5,4.5,0.575,4.14E-02,-0.29444,4.07E-06
44.25,4.5,1.15,4.12E-02,-0.27304,-5.95E-11
45,3.75,1.15,3.43E-02,-0.28013,-6.10E-11
45,5.25,1.15,4.84E-02,-0.28018,-6.09E-11
45,4.5,1.725,4.13E-02,-0.28015,-1.86E-05
45,4.5,0.575,4.13E-02,-0.28015,1.86E-05
42.75,4.5,1.15,4.10E-02,-0.2589,-5.67E-11
43.5,3.75,1.15,3.42E-02,-0.26593,-5.82E-11
43.5,5.25,1.15,4.81E-02,-0.266,-5.81E-11
43.5,4.5,1.725,4.11E-02,-0.26596,-2.87E-05
43.5,4.5,0.575,4.11E-02,-0.26596,2.87E-05
41.25,4.5,1.15,4.07E-02,-0.24486,-5.39E-11
42,3.75,1.15,3.40E-02,-0.25182,-5.53E-11
42,5.25,1.15,4.78E-02,-0.25192,-5.52E-11
42,4.5,1.725,4.08E-02,-0.25186,-3.79E-05
42,4.5,0.575,4.08E-02,-0.25186,3.79E-05
39.75,4.5,1.15,4.03E-02,-0.23094,-5.10E-11
40.5,3.75,1.15,3.37E-02,-0.23782,-5.25E-11
40.5,5.25,1.15,4.73E-02,-0.23795,-5.24E-11
40.5,4.5,1.725,4.05E-02,-0.23788,-4.71E-05
40.5,4.5,0.575,4.05E-02,-0.23788,4.71E-05
38.25,4.5,1.15,3.98E-02,-0.21716,-4.82E-11
39,3.75,1.15,3.33E-02,-0.22396,-4.96E-11
39,5.25,1.15,4.68E-02,-0.22411,-4.95E-11
39,4.5,1.725,4.00E-02,-0.22403,-5.63E-05
39,4.5,0.575,4.00E-02,-0.22403,5.63E-05
36.75,4.5,1.15,3.92E-02,-0.20357,-4.53E-11
37.5,3.75,1.15,3.28E-02,-0.21026,-4.68E-11
37.5,5.25,1.15,4.62E-02,-0.21043,-4.67E-11
37.5,4.5,1.725,3.95E-02,-0.21034,-6.57E-05
37.5,4.5,0.575,3.95E-02,-0.21034,6.57E-05
35.25,4.5,1.15,3.85E-02,-0.19017,-4.25E-11
36,3.75,1.15,3.23E-02,-0.19675,-4.39E-11
36,5.25,1.15,4.55E-02,-0.19695,-4.39E-11
36,4.5,1.725,3.89E-02,-0.19684,-7.50E-05
36,4.5,0.575,3.89E-02,-0.19684,7.50E-05
33.75,4.5,1.15,3.78E-02,-0.17701,-3.97E-11
34.5,3.75,1.15,3.18E-02,-0.18346,-4.11E-11
34.5,5.25,1.15,4.47E-02,-0.18368,-4.10E-11
34.5,4.5,1.725,3.82E-02,-0.18356,-8.44E-05
34.5,4.5,0.575,3.82E-02,-0.18356,8.44E-05
32.25,4.5,1.15,3.70E-02,-0.16411,-3.69E-11
33,3.75,1.15,3.11E-02,-0.17041,-3.83E-11
33,5.25,1.15,4.38E-02,-0.17066,-3.82E-11
33,4.5,1.725,3.74E-02,-0.17052,-9.38E-05
33,4.5,0.575,3.74E-02,-0.17052,9.38E-05
30.75,4.5,1.15,3.61E-02,-0.15149,-3.41E-11
31.5,3.75,1.15,3.04E-02,-0.15764,-3.55E-11
31.5,5.25,1.15,4.28E-02,-0.15791,-3.55E-11
31.5,4.5,1.725,3.66E-02,-0.15776,-1.03E-04
31.5,4.5,0.575,3.66E-02,-0.15776,1.03E-04
29.25,4.5,1.15,3.51E-02,-0.13918,-3.14E-11
30,3.75,1.15,2.96E-02,-0.14516,-3.28E-11
30,5.25,1.15,4.17E-02,-0.14545,-3.27E-11
30,4.5,1.725,3.56E-02,-0.14529,-1.13E-04
30,4.5,0.575,3.56E-02,-0.14529,1.13E-04
27.75,4.5,1.15,3.41E-02,-0.12722,-2.88E-11
28.5,3.75,1.15,2.88E-02,-0.13301,-3.01E-11
28.5,5.25,1.15,4.05E-02,-0.13333,-3.00E-11
28.5,4.5,1.725,3.46E-02,-0.13315,-1.22E-04
28.5,4.5,0.575,3.46E-02,-0.13315,1.22E-04
26.25,4.5,1.15,3.29E-02,-0.11562,-2.62E-11
27,3.75,1.15,2.78E-02,-0.12121,-2.75E-11
27,5.25,1.15,3.92E-02,-0.12156,-2.74E-11
27,4.5,1.725,3.35E-02,-0.12136,-1.31E-04
27,4.5,0.575,3.35E-02,-0.12136,1.31E-04
24.75,4.5,1.15,3.17E-02,-0.10441,-2.37E-11
25.5,3.75,1.15,2.69E-02,-0.1098,-2.50E-11
25.5,5.25,1.15,3.78E-02,-0.11016,-2.49E-11
25.5,4.5,1.725,3.23E-02,-0.10996,-1.41E-04
25.5,4.5,0.575,3.23E-02,-0.10996,1.41E-04
23.25,4.5,1.15,3.04E-02,-9.36E-02,-2.12E-11
24,3.75,1.15,2.58E-02,-9.88E-02,-2.25E-11
24,5.25,1.15,3.64E-02,-9.92E-02,-2.24E-11
24,4.5,1.725,3.11E-02,-9.90E-02,-1.50E-04
24,4.5,0.575,3.11E-02,-9.90E-02,1.50E-04
21.75,4.5,1.15,2.90E-02,-8.33E-02,-1.89E-11
22.5,3.75,1.15,2.47E-02,-8.82E-02,-2.01E-11
22.5,5.25,1.15,3.48E-02,-8.86E-02,-2.00E-11
22.5,4.5,1.725,2.97E-02,-8.84E-02,-1.59E-04
22.5,4.5,0.575,2.97E-02,-8.84E-02,1.59E-04
20.25,4.5,1.15,2.75E-02,-7.34E-02,-1.66E-11
21,3.75,1.15,2.35E-02,-7.81E-02,-1.78E-11
21,5.25,1.15,3.31E-02,-7.85E-02,-1.77E-11
21,4.5,1.725,2.83E-02,-7.83E-02,-1.69E-04
21,4.5,0.575,2.83E-02,-7.83E-02,1.69E-04
18.75,4.5,1.15,2.60E-02,-6.41E-02,-1.44E-11
19.5,3.75,1.15,2.22E-02,-6.85E-02,-1.56E-11
19.5,5.25,1.15,3.14E-02,-6.89E-02,-1.54E-11
19.5,4.5,1.725,2.68E-02,-6.87E-02,-1.78E-04
19.5,4.5,0.575,2.68E-02,-6.87E-02,1.78E-04
17.25,4.5,1.15,2.44E-02,-5.52E-02,-1.24E-11
18,3.75,1.15,2.09E-02,-5.94E-02,-1.35E-11
18,5.25,1.15,2.95E-02,-5.99E-02,-1.33E-11
18,4.5,1.725,2.52E-02,-5.96E-02,-1.88E-04
18,4.5,0.575,2.52E-02,-5.96E-02,1.88E-04
15.75,4.5,1.15,2.27E-02,-4.70E-02,-1.05E-11
16.5,3.75,1.15,1.95E-02,-5.08E-02,-1.15E-11
16.5,5.25,1.15,2.76E-02,-5.13E-02,-1.14E-11
16.5,4.5,1.725,2.35E-02,-5.10E-02,-1.97E-04
16.5,4.5,0.575,2.35E-02,-5.10E-02,1.97E-04
14.25,4.5,1.15,2.09E-02,-3.93E-02,-8.68E-12
15,3.75,1.15,1.81E-02,-4.28E-02,-9.63E-12
15,5.25,1.15,2.55E-02,-4.33E-02,-9.49E-12
15,4.5,1.725,2.18E-02,-4.30E-02,-2.06E-04
15,4.5,0.575,2.18E-02,-4.30E-02,2.06E-04
12.75,4.5,1.15,1.90E-02,-3.22E-02,-7.03E-12
13.5,3.75,1.15,1.65E-02,-3.54E-02,-7.90E-12
13.5,5.25,1.15,2.34E-02,-3.60E-02,-7.76E-12
13.5,4.5,1.725,1.99E-02,-3.57E-02,-2.16E-04
13.5,4.5,0.575,1.99E-02,-3.57E-02,2.16E-04
11.25,4.5,1.15,1.70E-02,-2.58E-02,-5.52E-12
12,3.75,1.15,1.49E-02,-2.86E-02,-6.32E-12
12,5.25,1.15,2.11E-02,-2.92E-02,-6.18E-12
12,4.5,1.725,1.80E-02,-2.89E-02,-2.25E-04
12,4.5,0.575,1.80E-02,-2.89E-02,2.25E-04
9.75,4.5,1.15,1.50E-02,-2.00E-02,-4.18E-12
10.5,3.75,1.15,1.33E-02,-2.25E-02,-4.90E-12
10.5,5.25,1.15,1.88E-02,-2.31E-02,-4.75E-12
10.5,4.5,1.725,1.60E-02,-2.28E-02,-2.34E-04
10.5,4.5,0.575,1.60E-02,-2.28E-02,2.34E-04
8.25,4.5,1.15,1.29E-02,-1.49E-02,-3.01E-12
9,3.75,1.15,1.15E-02,-1.71E-02,-3.63E-12
9,5.25,1.15,1.64E-02,-1.77E-02,-3.49E-12
9,4.5,1.725,1.39E-02,-1.74E-02,-2.44E-04
9,4.5,0.575,1.39E-02,-1.74E-02,2.44E-04
6.75,4.5,1.15,1.07E-02,-1.06E-02,-2.01E-12
7.5,3.75,1.15,9.74E-03,-1.24E-02,-2.55E-12
7.5,5.25,1.15,1.39E-02,-1.30E-02,-2.41E-12
7.5,4.5,1.725,1.18E-02,-1.26E-02,-2.53E-04
7.5,4.5,0.575,1.18E-02,-1.26E-02,2.53E-04
5.25,4.5,1.15,8.38E-03,-6.96E-03,-1.21E-12
6,3.75,1.15,7.87E-03,-8.36E-03,-1.64E-12
6,5.25,1.15,1.13E-02,-9.04E-03,-1.52E-12
6,4.5,1.725,9.53E-03,-8.66E-03,-2.62E-04
6,4.5,0.575,9.53E-03,-8.66E-03,2.62E-04
3.75,4.5,1.15,6.01E-03,-4.09E-03,-6.01E-13
4.5,3.75,1.15,5.92E-03,-5.11E-03,-9.26E-13
4.5,5.25,1.15,8.56E-03,-5.81E-03,-8.18E-13
4.5,4.5,1.725,7.21E-03,-5.42E-03,-2.72E-04
4.5,4.5,0.575,7.21E-03,-5.42E-03,2.72E-04
2.25,4.5,1.15,3.56E-03,-1.95E-03,-2.03E-13
3,3.75,1.15,3.90E-03,-2.61E-03,-4.11E-13
3,5.25,1.15,5.77E-03,-3.33E-03,-3.30E-13
3,4.5,1.725,4.79E-03,-2.92E-03,-2.87E-04
3,4.5,0.575,4.79E-03,-2.92E-03,2.87E-04
1.5,3.75,1.15,1.85E-03,-8.70E-04,-1.02E-13
0.75,4.5,1.15,1.00E-03,-4.20E-04,-1.19E-14
1.5,5.25,1.15,2.86E-03,-1.45E-03,-6.11E-14
1.5,4.5,1.725,2.33E-03,-1.15E-03,-2.99E-04
1.5,4.5,0.575,2.33E-03,-1.15E-03,2.99E-04
45.75,3,1.15,2.74E-02,-0.28725,-6.25E-11
46.5,2.25,1.15,2.06E-02,-0.29437,-6.40E-11
47.25,3,1.15,2.75E-02,-0.30154,-6.54E-11
46.5,3,1.725,2.75E-02,-0.29439,2.75E-06
46.5,3,0.575,2.75E-02,-0.29439,-2.75E-06
44.25,3,1.15,2.74E-02,-0.273,-5.96E-11
45,2.25,1.15,2.05E-02,-0.2801,-6.11E-11
45,3,1.725,2.74E-02,-0.28011,-9.47E-06
45,3,0.575,2.74E-02,-0.28011,9.47E-06
42.75,3,1.15,2.72E-02,-0.25884,-5.68E-11
43.5,2.25,1.15,2.04E-02,-0.26589,-5.83E-11
43.5,3,1.725,2.73E-02,-0.26591,-1.79E-05
43.5,3,0.575,2.73E-02,-0.26591,1.79E-05
41.25,3,1.15,2.70E-02,-0.24477,-5.39E-11
42,2.25,1.15,2.03E-02,-0.25176,-5.54E-11
42,3,1.725,2.71E-02,-0.25179,-2.49E-05
42,3,0.575,2.71E-02,-0.25179,2.49E-05
39.75,3,1.15,2.67E-02,-0.23083,-5.11E-11
40.5,2.25,1.15,2.01E-02,-0.23775,-5.25E-11
40.5,3,1.725,2.69E-02,-0.23778,-3.13E-05
40.5,3,0.575,2.69E-02,-0.23778,3.13E-05
38.25,3,1.15,2.64E-02,-0.21703,-4.82E-11
39,2.25,1.15,1.99E-02,-0.22387,-4.97E-11
39,3,1.725,2.66E-02,-0.2239,-3.75E-05
39,3,0.575,2.66E-02,-0.2239,3.75E-05
36.75,3,1.15,2.60E-02,-0.20341,-4.54E-11
37.5,2.25,1.15,1.96E-02,-0.21015,-4.69E-11
37.5,3,1.725,2.62E-02,-0.21019,-4.38E-05
37.5,3,0.575,2.62E-02,-0.21019,4.38E-05
35.25,3,1.15,2.56E-02,-0.19,-4.26E-11
36,2.25,1.15,1.93E-02,-0.19662,-4.40E-11
36,3,1.725,2.58E-02,-0.19668,-5.00E-05
36,3,0.575,2.58E-02,-0.19668,5.00E-05
33.75,3,1.15,2.51E-02,-0.17682,-3.98E-11
34.5,2.25,1.15,1.90E-02,-0.18331,-4.12E-11
34.5,3,1.725,2.54E-02,-0.18337,-5.63E-05
34.5,3,0.575,2.54E-02,-0.18337,5.63E-05
32.25,3,1.15,2.46E-02,-0.16389,-3.70E-11
33,2.25,1.15,1.86E-02,-0.17025,-3.84E-11
33,3,1.725,2.48E-02,-0.17032,-6.25E-05
33,3,0.575,2.48E-02,-0.17032,6.25E-05
30.75,3,1.15,2.40E-02,-0.15126,-3.42E-11
31.5,2.25,1.15,1.82E-02,-0.15746,-3.56E-11
31.5,3,1.725,2.43E-02,-0.15753,-6.88E-05
31.5,3,0.575,2.43E-02,-0.15753,6.88E-05
29.25,3,1.15,2.33E-02,-0.13893,-3.15E-11
30,2.25,1.15,1.77E-02,-0.14497,-3.29E-11
30,3,1.725,2.36E-02,-0.14504,-7.50E-05
30,3,0.575,2.36E-02,-0.14504,7.50E-05
27.75,3,1.15,2.26E-02,-0.12694,-2.89E-11
28.5,2.25,1.15,1.72E-02,-0.1328,-3.02E-11
28.5,3,1.725,2.30E-02,-0.13288,-8.13E-05
28.5,3,0.575,2.30E-02,-0.13288,8.13E-05
26.25,3,1.15,2.18E-02,-0.11532,-2.63E-11
27,2.25,1.15,1.66E-02,-0.12098,-2.76E-11
27,3,1.725,2.22E-02,-0.12108,-8.75E-05
27,3,0.575,2.22E-02,-0.12108,8.75E-05
24.75,3,1.15,2.10E-02,-0.1041,-2.38E-11
25.5,2.25,1.15,1.61E-02,-0.10955,-2.50E-11
25.5,3,1.725,2.14E-02,-0.10965,-9.38E-05
25.5,3,0.575,2.14E-02,-0.10965,9.38E-05
23.25,3,1.15,2.02E-02,-9.33E-02,-2.13E-11
24,2.25,1.15,1.54E-02,-9.85E-02,-2.26E-11
24,3,1.725,2.06E-02,-9.86E-02,-1.00E-04
24,3,0.575,2.06E-02,-9.86E-02,1.00E-04
21.75,3,1.15,1.92E-02,-8.29E-02,-1.90E-11
22.5,2.25,1.15,1.48E-02,-8.79E-02,-2.02E-11
22.5,3,1.725,1.97E-02,-8.80E-02,-1.06E-04
22.5,3,0.575,1.97E-02,-8.80E-02,1.06E-04
20.25,3,1.15,1.83E-02,-7.31E-02,-1.67E-11
21,2.25,1.15,1.40E-02,-7.78E-02,-1.79E-11
21,3,1.725,1.88E-02,-7.79E-02,-1.13E-04
21,3,0.575,1.88E-02,-7.79E-02,1.13E-04
18.75,3,1.15,1.72E-02,-6.37E-02,-1.46E-11
19.5,2.25,1.15,1.33E-02,-6.82E-02,-1.57E-11
19.5,3,1.725,1.77E-02,-6.83E-02,-1.19E-04
19.5,3,0.575,1.77E-02,-6.83E-02,1.19E-04
17.25,3,1.15,1.61E-02,-5.48E-02,-1.25E-11
18,2.25,1.15,1.25E-02,-5.90E-02,-1.36E-11
18,3,1.725,1.67E-02,-5.92E-02,-1.25E-04
18,3,0.575,1.67E-02,-5.92E-02,1.25E-04
15.75,3,1.15,1.50E-02,-4.65E-02,-1.06E-11
16.5,2.25,1.15,1.17E-02,-5.05E-02,-1.16E-11
16.5,3,1.725,1.56E-02,-5.06E-02,-1.31E-04
16.5,3,0.575,1.56E-02,-5.06E-02,1.31E-04
14.25,3,1.15,1.38E-02,-3.88E-02,-8.80E-12
15,2.25,1.15,1.08E-02,-4.25E-02,-9.72E-12
15,3,1.725,1.44E-02,-4.26E-02,-1.38E-04
15,3,0.575,1.44E-02,-4.26E-02,1.38E-04
12.75,3,1.15,1.26E-02,-3.17E-02,-7.15E-12
13.5,2.25,1.15,9.86E-03,-3.50E-02,-8.00E-12
13.5,3,1.725,1.32E-02,-3.52E-02,-1.44E-04
13.5,3,0.575,1.32E-02,-3.52E-02,1.44E-04
11.25,3,1.15,1.12E-02,-2.53E-02,-5.64E-12
12,2.25,1.15,8.90E-03,-2.83E-02,-6.42E-12
12,3,1.725,1.19E-02,-2.84E-02,-1.50E-04
12,3,0.575,1.19E-02,-2.84E-02,1.50E-04
9.75,3,1.15,9.89E-03,-1.95E-02,-4.30E-12
10.5,2.25,1.15,7.90E-03,-2.21E-02,-4.99E-12
10.5,3,1.725,1.06E-02,-2.23E-02,-1.56E-04
10.5,3,0.575,1.06E-02,-2.23E-02,1.56E-04
8.25,3,1.15,8.47E-03,-1.44E-02,-3.12E-12
9,2.25,1.15,6.86E-03,-1.67E-02,-3.73E-12
9,3,1.725,9.18E-03,-1.68E-02,-1.63E-04
9,3,0.575,9.18E-03,-1.68E-02,1.63E-04
6.75,3,1.15,7.00E-03,-1.00E-02,-2.12E-12
7.5,2.25,1.15,5.78E-03,-1.19E-02,-2.63E-12
7.5,3,1.725,7.74E-03,-1.21E-02,-1.69E-04
7.5,3,0.575,7.74E-03,-1.21E-02,1.69E-04
5.25,3,1.15,5.46E-03,-6.37E-03,-1.30E-12
6,2.25,1.15,4.65E-03,-7.89E-03,-1.72E-12
6,3,1.725,6.24E-03,-8.08E-03,-1.76E-04
6,3,0.575,6.24E-03,-8.08E-03,1.76E-04
3.75,3,1.15,3.87E-03,-3.50E-03,-6.73E-13
4.5,2.25,1.15,3.47E-03,-4.63E-03,-9.88E-13
4.5,3,1.725,4.67E-03,-4.82E-03,-1.84E-04
4.5,3,0.575,4.67E-03,-4.82E-03,1.84E-04
2.25,3,1.15,2.25E-03,-1.42E-03,-2.46E-13
3,2.25,1.15,2.26E-03,-2.17E-03,-4.51E-13
3,3,1.725,3.06E-03,-2.34E-03,-1.97E-04
3,3,0.575,3.06E-03,-2.34E-03,1.97E-04
1.5,2.25,1.15,1.07E-03,-5.64E-04,-1.19E-13
0.75,3,1.15,6.38E-04,-2.05E-04,-2.04E-14
1.5,3,1.725,1.44E-03,-6.71E-04,-2.01E-04
1.5,3,0.575,1.44E-03,-6.71E-04,2.01E-04
45.75,1.5,1.15,1.37E-02,-0.28722,-6.26E-11
46.5,0.75,1.15,6.84E-03,-0.29433,-6.41E-11
47.25,1.5,1.15,1.37E-02,-0.30146,-6.55E-11
46.5,1.5,1.725,1.37E-02,-0.29434,2.70E-06
46.5,1.5,0.575,1.37E-02,-0.29434,-2.70E-06
44.25,1.5,1.15,1.36E-02,-0.27298,-5.97E-11
45,0.75,1.15,6.82E-03,-0.28009,-6.12E-11
45,1.5,1.725,1.37E-02,-0.28009,-3.81E-06
45,1.5,0.575,1.37E-02,-0.28009,3.81E-06
42.75,1.5,1.15,1.36E-02,-0.2588,-5.69E-11
43.5,0.75,1.15,6.80E-03,-0.26587,-5.84E-11
43.5,1.5,1.725,1.36E-02,-0.26588,-8.52E-06
43.5,1.5,0.575,1.36E-02,-0.26588,8.52E-06
41.25,1.5,1.15,1.35E-02,-0.24472,-5.40E-11
42,0.75,1.15,6.76E-03,-0.25174,-5.55E-11
42,1.5,1.725,1.35E-02,-0.25174,-1.23E-05
42,1.5,0.575,1.35E-02,-0.25174,1.23E-05
39.75,1.5,1.15,1.33E-02,-0.23076,-5.12E-11
40.5,0.75,1.15,6.70E-03,-0.23771,-5.26E-11
40.5,1.5,1.725,1.34E-02,-0.23772,-1.56E-05
40.5,1.5,0.575,1.34E-02,-0.23772,1.56E-05
38.25,1.5,1.15,1.32E-02,-0.21695,-4.83E-11
39,0.75,1.15,6.62E-03,-0.22382,-4.98E-11
39,1.5,1.725,1.33E-02,-0.22383,-1.88E-05
39,1.5,0.575,1.33E-02,-0.22383,1.88E-05
36.75,1.5,1.15,1.30E-02,-0.20332,-4.55E-11
37.5,0.75,1.15,6.54E-03,-0.21009,-4.69E-11
37.5,1.5,1.725,1.31E-02,-0.21011,-2.19E-05
37.5,1.5,0.575,1.31E-02,-0.21011,2.19E-05
35.25,1.5,1.15,1.28E-02,-0.1899,-4.26E-11
36,0.75,1.15,6.43E-03,-0.19656,-4.41E-11
36,1.5,1.725,1.29E-02,-0.19658,-2.50E-05
36,1.5,0.575,1.29E-02,-0.19658,2.50E-05
33.75,1.5,1.15,1.25E-02,-0.1767,-3.98E-11
34.5,0.75,1.15,6.32E-03,-0.18324,-4.13E-11
34.5,1.5,1.725,1.26E-02,-0.18326,-2.81E-05
34.5,1.5,0.575,1.26E-02,-0.18326,2.81E-05
32.25,1.5,1.15,1.22E-02,-0.16377,-3.70E-11
33,0.75,1.15,6.19E-03,-0.17017,-3.85E-11
33,1.5,1.725,1.24E-02,-0.17019,-3.13E-05
33,1.5,0.575,1.24E-02,-0.17019,3.13E-05
30.75,1.5,1.15,1.20E-02,-0.15111,-3.43E-11
31.5,0.75,1.15,6.05E-03,-0.15737,-3.57E-11
31.5,1.5,1.725,1.21E-02,-0.1574,-3.44E-05
31.5,1.5,0.575,1.21E-02,-0.1574,3.44E-05
29.25,1.5,1.15,1.16E-02,-0.13878,-3.16E-11
30,0.75,1.15,5.89E-03,-0.14487,-3.30E-11
30,1.5,1.725,1.18E-02,-0.1449,-3.75E-05
30,1.5,0.575,1.18E-02,-0.1449,3.75E-05
27.75,1.5,1.15,1.13E-02,-0.12678,-2.89E-11
28.5,0.75,1.15,5.72E-03,-0.13269,-3.03E-11
28.5,1.5,1.725,1.15E-02,-0.13272,-4.06E-05
28.5,1.5,0.575,1.15E-02,-0.13272,4.06E-05
26.25,1.5,1.15,1.09E-02,-0.11514,-2.63E-11
27,0.75,1.15,5.54E-03,-0.12087,-2.77E-11
27,1.5,1.725,1.11E-02,-0.12091,-4.38E-05
27,1.5,0.575,1.11E-02,-0.12091,4.38E-05
24.75,1.5,1.15,1.05E-02,-0.10391,-2.38E-11
25.5,0.75,1.15,5.34E-03,-0.10943,-2.51E-11
25.5,1.5,1.725,1.07E-02,-0.10947,-4.69E-05
25.5,1.5,0.575,1.07E-02,-0.10947,4.69E-05
23.25,1.5,1.15,1.00E-02,-9.31E-02,-2.14E-11
24,0.75,1.15,5.13E-03,-9.84E-02,-2.26E-11
24,1.5,1.725,1.03E-02,-9.84E-02,-5.00E-05
24,1.5,0.575,1.03E-02,-9.84E-02,5.00E-05
21.75,1.5,1.15,9.59E-03,-8.27E-02,-1.90E-11
22.5,0.75,1.15,4.91E-03,-8.78E-02,-2.02E-11
22.5,1.5,1.725,9.82E-03,-8.78E-02,-5.31E-05
22.5,1.5,0.575,9.82E-03,-8.78E-02,5.31E-05
20.25,1.5,1.15,9.10E-03,-7.28E-02,-1.68E-11
21,0.75,1.15,4.67E-03,-7.77E-02,-1.79E-11
21,1.5,1.725,9.34E-03,-7.77E-02,-5.63E-05
21,1.5,0.575,9.34E-03,-7.77E-02,5.63E-05
18.75,1.5,1.15,8.58E-03,-6.34E-02,-1.46E-11
19.5,0.75,1.15,4.42E-03,-6.80E-02,-1.57E-11
19.5,1.5,1.725,8.84E-03,-6.81E-02,-5.94E-05
19.5,1.5,0.575,8.84E-03,-6.81E-02,5.94E-05
17.25,1.5,1.15,8.04E-03,-5.46E-02,-1.26E-11
18,0.75,1.15,4.15E-03,-5.89E-02,-1.36E-11
18,1.5,1.725,8.31E-03,-5.89E-02,-6.25E-05
18,1.5,0.575,8.31E-03,-5.89E-02,6.25E-05
15.75,1.5,1.15,7.47E-03,-4.63E-02,-1.07E-11
16.5,0.75,1.15,3.87E-03,-5.03E-02,-1.16E-11
16.5,1.5,1.725,7.75E-03,-5.03E-02,-6.56E-05
16.5,1.5,0.575,7.75E-03,-5.03E-02,6.56E-05
14.25,1.5,1.15,6.87E-03,-3.86E-02,-8.88E-12
15,0.75,1.15,3.58E-03,-4.23E-02,-9.78E-12
15,1.5,1.725,7.17E-03,-4.23E-02,-6.87E-05
15,1.5,0.575,7.17E-03,-4.23E-02,6.87E-05
12.75,1.5,1.15,6.24E-03,-3.14E-02,-7.22E-12
13.5,0.75,1.15,3.28E-03,-3.49E-02,-8.06E-12
13.5,1.5,1.725,6.56E-03,-3.49E-02,-7.19E-05
13.5,1.5,0.575,6.56E-03,-3.49E-02,7.19E-05
11.25,1.5,1.15,5.59E-03,-2.50E-02,-5.72E-12
12,0.75,1.15,2.96E-03,-2.81E-02,-6.48E-12
12,1.5,1.725,5.92E-03,-2.81E-02,-7.50E-05
12,1.5,0.575,5.92E-03,-2.81E-02,7.50E-05
9.75,1.5,1.15,4.91E-03,-1.92E-02,-4.37E-12
10.5,0.75,1.15,2.62E-03,-2.19E-02,-5.05E-12
10.5,1.5,1.725,5.25E-03,-2.20E-02,-7.81E-05
10.5,1.5,0.575,5.25E-03,-2.20E-02,7.81E-05
8.25,1.5,1.15,4.20E-03,-1.41E-02,-3.19E-12
9,0.75,1.15,2.28E-03,-1.64E-02,-3.78E-12
9,1.5,1.725,4.56E-03,-1.65E-02,-8.13E-05
9,1.5,0.575,4.56E-03,-1.65E-02,8.13E-05
6.75,1.5,1.15,3.46E-03,-9.67E-03,-2.18E-12
7.5,0.75,1.15,1.91E-03,-1.17E-02,-2.68E-12
7.5,1.5,1.725,3.84E-03,-1.18E-02,-8.46E-05
7.5,1.5,0.575,3.84E-03,-1.18E-02,8.46E-05
5.25,1.5,1.15,2.69E-03,-6.02E-03,-1.35E-12
6,0.75,1.15,1.54E-03,-7.66E-03,-1.76E-12
6,1.5,1.725,3.08E-03,-7.73E-03,-8.83E-05
6,1.5,0.575,3.08E-03,-7.73E-03,8.83E-05
3.75,1.5,1.15,1.90E-03,-3.16E-03,-7.09E-13
4.5,0.75,1.15,1.14E-03,-4.40E-03,-1.02E-12
4.5,1.5,1.725,2.30E-03,-4.47E-03,-9.26E-05
4.5,1.5,0.575,2.30E-03,-4.47E-03,9.26E-05
2.25,1.5,1.15,1.09E-03,-1.14E-03,-2.65E-13
3,0.75,1.15,7.43E-04,-1.97E-03,-4.69E-13
3,1.5,1.725,1.50E-03,-2.02E-03,-9.92E-05
3,1.5,0.575,1.50E-03,-2.02E-03,9.92E-05
1.5,0.75,1.15,3.51E-04,-4.44E-04,-1.25E-13
0.75,1.5,1.15,3.10E-04,-1.05E-04,-2.34E-14
1.5,1.5,1.725,7.01E-04,-4.78E-04,-1.01E-04
1.5,1.5,0.575,7.01E-04,-4.78E-04,1.01E-04
45.75,0,1.15,-4.07E-14,-0.28721,-6.27E-11
46.5,-0.75,1.15,-6.84E-03,-0.29433,-6.42E-11
47.25,0,1.15,-4.26E-14,-0.30142,-6.56E-11
46.5,0,0.575,-1.14E-12,-0.29433,-6.41E-11
46.5,0,1.725,1.06E-12,-0.29433,-6.41E-11
44.25,0,1.15,-3.98E-14,-0.27297,-5.98E-11
45,-0.75,1.15,-6.82E-03,-0.28009,-6.13E-11
45,0,0.575,-1.14E-12,-0.28009,-6.13E-11
45,0,1.725,1.06E-12,-0.28009,-6.13E-11
42.75,0,1.15,-4.11E-14,-0.25879,-5.70E-11
43.5,-0.75,1.15,-6.80E-03,-0.26587,-5.84E-11
43.5,0,0.575,-1.14E-12,-0.26587,-5.84E-11
43.5,0,1.725,1.06E-12,-0.26587,-5.84E-11
41.25,0,1.15,-4.33E-14,-0.2447,-5.41E-11
42,-0.75,1.15,-6.76E-03,-0.25174,-5.56E-11
42,0,0.575,-1.14E-12,-0.25173,-5.55E-11
42,0,1.725,1.05E-12,-0.25173,-5.55E-11
39.75,0,1.15,-4.60E-14,-0.23074,-5.12E-11
40.5,-0.75,1.15,-6.70E-03,-0.23771,-5.27E-11
