X Location (m),Y Location (m),Z Location (m),X Deformation (m),Y Deformation (m),Z Deformation (m)
35.25,0,0,-5.53E-11,-2.7345,-1.90E-09
36,0,0.5,-5.90E-13,-2.8309,-1.98E-09
36,0.75,0,9.26E-02,-2.8309,1.56E-04
33.75,0,0,-5.32E-11,-2.5446,-1.73E-09
34.5,0,0.5,-5.49E-13,-2.6392,-1.81E-09
34.5,0.75,0,9.09E-02,-2.6392,1.76E-04
32.25,0,0,-5.09E-11,-2.3583,-1.58E-09
33,0,0.5,-5.17E-13,-2.451,-1.66E-09
33,0.75,0,8.91E-02,-2.4511,1.95E-04
30.75,0,0,-4.85E-11,-2.1761,-1.43E-09
31.5,0,0.5,-5.00E-13,-2.2667,-1.51E-09
31.5,0.75,0,8.70E-02,-2.2668,2.15E-04
29.25,0,0,-4.61E-11,-1.9985,-1.29E-09
30,0,0.5,-4.67E-13,-2.0868,-1.36E-09
30,0.75,0,8.48E-02,-2.0869,2.34E-04
27.75,0,0,-4.35E-11,-1.8257,-1.16E-09
28.5,0,0.5,-4.22E-13,-1.9115,-1.22E-09
28.5,0.75,0,8.24E-02,-1.9116,2.54E-04
26.25,0,0,-4.10E-11,-1.6582,-1.03E-09
27,0,0.5,-3.97E-13,-1.7413,-1.10E-09
27,0.75,0,7.97E-02,-1.7414,2.73E-04
24.75,0,0,-3.84E-11,-1.4963,-9.15E-10
25.5,0,0.5,-3.82E-13,-1.5766,-9.73E-10
25.5,0.75,0,7.69E-02,-1.5767,2.93E-04
23.25,0,0,-3.59E-11,-1.3405,-8.05E-10
24,0,0.5,-3.75E-13,-1.4177,-8.59E-10
24,0.75,0,7.39E-02,-1.4179,3.13E-04
21.75,0,0,-3.34E-11,-1.1911,-7.02E-10
22.5,0,0.5,-3.67E-13,-1.2651,-7.52E-10
22.5,0.75,0,7.06E-02,-1.2652,3.32E-04
20.25,0,0,-3.09E-11,-1.0486,-6.07E-10
21,0,0.5,-3.55E-13,-1.1191,-6.53E-10
21,0.75,0,6.72E-02,-1.1193,3.52E-04
18.75,0,0,-2.85E-11,-0.91334,-5.18E-10
19.5,0,0.5,-3.26E-13,-0.98018,-5.62E-10
19.5,0.75,0,6.36E-02,-0.98034,3.71E-04
17.25,0,0,-2.61E-11,-0.78567,-4.38E-10
18,0,0.5,-2.95E-13,-0.84866,-4.77E-10
18,0.75,0,5.98E-02,-0.84882,3.91E-04
15.75,0,0,-2.37E-11,-0.666,-3.64E-10
16.5,0,0.5,-2.68E-13,-0.72495,-4.00E-10
16.5,0.75,0,5.58E-02,-0.72512,4.10E-04
14.25,0,0,-2.13E-11,-0.55474,-2.97E-10
15,0,0.5,-2.44E-13,-0.60944,-3.30E-10
15,0.75,0,5.16E-02,-0.60962,4.30E-04
12.75,0,0,-1.90E-11,-0.45225,-2.37E-10
13.5,0,0.5,-2.19E-13,-0.50252,-2.66E-10
13.5,0.75,0,4.72E-02,-0.50271,4.49E-04
11.25,0,0,-1.66E-11,-0.35895,-1.85E-10
12,0,0.5,-1.93E-13,-0.40459,-2.10E-10
12,0.75,0,4.26E-02,-0.40478,4.69E-04
9.75,0,0,-1.44E-11,-0.2752,-1.39E-10
10.5,0,0.5,-1.68E-13,-0.31602,-1.61E-10
10.5,0.75,0,3.78E-02,-0.31622,4.88E-04
8.25,0,0,-1.21E-11,-0.20139,-9.94E-11
9,0,0.5,-1.42E-13,-0.2372,-1.18E-10
9,0.75,0,3.28E-02,-0.23742,5.08E-04
6.75,0,0,-9.89E-12,-0.13792,-6.67E-11
7.5,0,0.5,-1.17E-13,-0.16852,-8.21E-11
7.5,0.75,0,2.76E-02,-0.16874,5.28E-04
5.25,0,0,-7.70E-12,-8.52E-02,-4.06E-11
6,0,0.5,-9.24E-14,-0.11037,-5.27E-11
6,0.75,0,2.22E-02,-0.11061,5.49E-04
3.75,0,0,-5.54E-12,-4.39E-02,-2.09E-11
4.5,0,0.5,-6.77E-14,-6.33E-02,-2.98E-11
4.5,0.75,0,1.66E-02,-6.35E-02,5.69E-04
2.25,0,0,-3.38E-12,-1.51E-02,-7.63E-12
3,0,0.5,-4.38E-14,-2.81E-02,-1.33E-11
3,0.75,0,1.08E-02,-2.82E-02,5.73E-04
1.5,0,0.5,-2.10E-14,-6.24E-03,-3.24E-12
1.5,0.75,0,5.17E-03,-6.16E-03,4.88E-04
2.25,-6,0,-7.59E-02,-4.04E-02,-4.94E-03
1.5,-6,0.5,-5.31E-02,-2.72E-02,-6.75E-13
3.75,-6,0,-0.12136,-7.09E-02,-4.66E-03
3,-6,0.5,-9.86E-02,-5.43E-02,-7.24E-12
5.25,-6,0,-0.16615,-0.11204,-4.44E-03
4.5,-6,0.5,-0.14398,-9.03E-02,-2.04E-11
6.75,-6,0,-0.20964,-0.16386,-4.29E-03
6,-6,0.5,-0.18808,-0.13677,-4.05E-11
8.25,-6,0,-0.25172,-0.22634,-4.14E-03
7.5,-6,0.5,-0.23089,-0.19397,-6.75E-11
9.75,-6,0,-0.29231,-0.29916,-3.98E-03
9,-6,0.5,-0.27223,-0.26165,-1.01E-10
11.25,-6,0,-0.33136,-0.38194,-3.83E-03
10.5,-6,0.5,-0.31206,-0.33949,-1.42E-10
12.75,-6,0,-0.36886,-0.47429,-3.67E-03
12,-6,0.5,-0.35033,-0.4271,-1.90E-10
14.25,-6,0,-0.4048,-0.57583,-3.52E-03
13.5,-6,0.5,-0.38705,-0.52409,-2.45E-10
15.75,-6,0,-0.43917,-0.68616,-3.36E-03
15,-6,0.5,-0.42221,-0.63007,-3.07E-10
17.25,-6,0,-0.47198,-0.80489,-3.20E-03
16.5,-6,0.5,-0.4558,-0.74464,-3.75E-10
18.75,-6,0,-0.50323,-0.93162,-3.05E-03
18,-6,0.5,-0.48783,-0.86741,-4.51E-10
20.25,-6,0,-0.53292,-1.066,-2.89E-03
19.5,-6,0.5,-0.5183,-0.99799,-5.34E-10
21.75,-6,0,-0.56105,-1.2076,-2.73E-03
21,-6,0.5,-0.54721,-1.136,-6.24E-10
23.25,-6,0,-0.58761,-1.356,-2.58E-03
22.5,-6,0.5,-0.57455,-1.281,-7.22E-10
24.75,-6,0,-0.61261,-1.5108,-2.42E-03
24,-6,0.5,-0.60033,-1.4327,-8.26E-10
26.25,-6,0,-0.63605,-1.6717,-2.27E-03
25.5,-6,0.5,-0.62455,-1.5907,-9.39E-10
27.75,-6,0,-0.65792,-1.8383,-2.11E-03
27,-6,0.5,-0.64721,-1.7544,-1.06E-09
29.25,-6,0,-0.67823,-2.0102,-1.95E-03
28.5,-6,0.5,-0.6683,-1.9237,-1.19E-09
30.75,-6,0,-0.69698,-2.1869,-1.80E-03
30,-6,0.5,-0.68783,-2.098,-1.32E-09
32.25,-6,0,-0.71417,-2.3681,-1.64E-03
31.5,-6,0.5,-0.7058,-2.2771,-1.47E-09
33.75,-6,0,-0.7298,-2.5535,-1.48E-03
33,-6,0.5,-0.72221,-2.4604,-1.62E-09
35.25,-6,0,-0.74386,-2.7425,-1.33E-03
34.5,-6,0.5,-0.73705,-2.6476,-1.78E-09
36.75,-6,0,-0.75636,-2.9349,-1.17E-03
36,-6,0.5,-0.75033,-2.8383,-1.95E-09
38.25,-6,0,-0.7673,-3.1301,-1.02E-03
37.5,-6,0.5,-0.76205,-3.0322,-2.12E-09
39.75,-6,0,-0.77668,-3.328,-8.61E-04
39,-6,0.5,-0.77221,-3.2288,-2.30E-09
41.25,-6,0,-0.78454,-3.5279,-7.10E-04
40.5,-6,0.5,-0.78083,-3.4277,-2.48E-09
42.75,-6,0,-0.7909,-3.7296,-5.65E-04
42,-6,0.5,-0.78793,-3.6286,-2.67E-09
44.25,-6,0,-0.79591,-3.9328,-4.39E-04
43.5,-6,0.5,-0.79358,-3.8311,-2.86E-09
45.75,-6,0,-0.7998,-4.1374,-3.31E-04
45,-6,0.5,-0.798,-4.0349,-3.05E-09
47.25,-6,0,-0.80315,-4.3441,-3.43E-04
46.5,-6,0.5,-0.80141,-4.2405,-3.24E-09
48,-6,0.5,-0.80449,-4.4508,-3.43E-09
47.25,6,0,0.80315,-4.3441,3.43E-04
48,6,0.5,0.80449,-4.4508,-3.45E-09
48,5.25,0,0.6992,-4.4494,-3.53E-04
45.75,6,0,0.7998,-4.1374,3.31E-04
46.5,6,0.5,0.80141,-4.2405,-3.26E-09
46.5,5.25,0,0.69849,-4.24,1.73E-04
44.25,6,0,0.79591,-3.9328,4.39E-04
45,6,0.5,0.798,-4.0349,-3.07E-09
45,5.25,0,0.696,-4.0344,3.14E-04
42.75,6,0,0.7909,-3.7296,5.65E-04
43.5,6,0.5,0.79358,-3.8311,-2.88E-09
43.5,5.25,0,0.69234,-3.8304,4.31E-04
41.25,6,0,0.78454,-3.5279,7.10E-04
42,6,0.5,0.78793,-3.6286,-2.70E-09
42,5.25,0,0.68744,-3.6277,5.56E-04
39.75,6,0,0.77668,-3.328,8.61E-04
40.5,6,0.5,0.78083,-3.4277,-2.51E-09
40.5,5.25,0,0.68124,-3.4266,6.87E-04
38.25,6,0,0.7673,-3.1301,1.02E-03
39,6,0.5,0.77221,-3.2288,-2.34E-09
39,5.25,0,0.6737,-3.2274,8.22E-04
36.75,6,0,0.75636,-2.9349,1.17E-03
37.5,6,0.5,0.76205,-3.0322,-2.16E-09
37.5,5.25,0,0.66481,-3.0306,9.57E-04
35.25,6,0,0.74386,-2.7425,1.33E-03
36,6,0.5,0.75033,-2.8383,-1.99E-09
36,5.25,0,0.65455,-2.8365,1.09E-03
33.75,6,0,0.7298,-2.5535,1.48E-03
34.5,6,0.5,0.73705,-2.6476,-1.83E-09
34.5,5.25,0,0.64293,-2.6456,1.23E-03
32.25,6,0,0.71417,-2.3681,1.64E-03
33,6,0.5,0.72221,-2.4604,-1.67E-09
33,5.25,0,0.62994,-2.4581,1.37E-03
30.75,6,0,0.69698,-2.1869,1.80E-03
31.5,6,0.5,0.7058,-2.2771,-1.51E-09
31.5,5.25,0,0.61559,-2.2746,1.50E-03
29.25,6,0,0.67823,-2.0102,1.95E-03
30,6,0.5,0.68783,-2.098,-1.37E-09
30,5.25,0,0.59986,-2.0953,1.64E-03
27.75,6,0,0.65792,-1.8383,2.11E-03
28.5,6,0.5,0.6683,-1.9237,-1.23E-09
28.5,5.25,0,0.58277,-1.9208,1.78E-03
26.25,6,0,0.63605,-1.6717,2.27E-03
27,6,0.5,0.64721,-1.7544,-1.10E-09
27,5.25,0,0.56432,-1.7513,1.91E-03
24.75,6,0,0.61261,-1.5108,2.42E-03
25.5,6,0.5,0.62455,-1.5907,-9.75E-10
25.5,5.25,0,0.54449,-1.5873,2.05E-03
23.25,6,0,0.58761,-1.356,2.58E-03
24,6,0.5,0.60033,-1.4327,-8.58E-10
24,5.25,0,0.5233,-1.4291,2.19E-03
21.75,6,0,0.56105,-1.2076,2.73E-03
22.5,6,0.5,0.57455,-1.281,-7.50E-10
22.5,5.25,0,0.50074,-1.2772,2.32E-03
20.25,6,0,0.53292,-1.066,2.89E-03
21,6,0.5,0.54721,-1.136,-6.49E-10
21,5.25,0,0.47682,-1.1319,2.46E-03
18.75,6,0,0.50323,-0.93162,3.05E-03
19.5,6,0.5,0.5183,-0.99799,-5.56E-10
19.5,5.25,0,0.45152,-0.9937,2.60E-03
17.25,6,0,0.47198,-0.80489,3.20E-03
18,6,0.5,0.48783,-0.86741,-4.71E-10
18,5.25,0,0.42486,-0.86288,2.73E-03
15.75,6,0,0.43917,-0.68616,3.36E-03
16.5,6,0.5,0.4558,-0.74464,-3.92E-10
16.5,5.25,0,0.39684,-0.73988,2.87E-03
14.25,6,0,0.4048,-0.57583,3.52E-03
15,6,0.5,0.42221,-0.63007,-3.21E-10
15,5.25,0,0.36744,-0.62509,3.01E-03
12.75,6,0,0.36886,-0.47429,3.67E-03
13.5,6,0.5,0.38705,-0.52409,-2.57E-10
13.5,5.25,0,0.33668,-0.51889,3.14E-03
11.25,6,0,0.33136,-0.38194,3.83E-03
12,6,0.5,0.35033,-0.4271,-2.00E-10
12,5.25,0,0.30455,-0.42167,3.28E-03
9.75,6,0,0.29231,-0.29916,3.98E-03
10.5,6,0.5,0.31206,-0.33949,-1.51E-10
10.5,5.25,0,0.27106,-0.33384,3.42E-03
8.25,6,0,0.25172,-0.22634,4.14E-03
9,6,0.5,0.27223,-0.26165,-1.08E-10
9,5.25,0,0.23622,-0.25577,3.55E-03
6.75,6,0,0.20964,-0.16386,4.29E-03
7.5,6,0.5,0.23089,-0.19397,-7.25E-11
7.5,5.25,0,0.20003,-0.18787,3.68E-03
5.25,6,0,0.16615,-0.11204,4.44E-03
6,6,0.5,0.18808,-0.13677,-4.41E-11
6,5.25,0,0.16253,-0.13048,3.79E-03
3.75,6,0,0.12136,-7.09E-02,4.66E-03
4.5,6,0.5,0.14398,-9.03E-02,-2.27E-11
4.5,5.25,0,0.12373,-8.38E-02,3.83E-03
2.25,6,0,7.59E-02,-4.04E-02,4.94E-03
3,6,0.5,9.86E-02,-5.43E-02,-8.39E-12
3,5.25,0,8.38E-02,-4.79E-02,3.69E-03
1.5,6,0.5,5.31E-02,-2.72E-02,-9.94E-13
1.5,5.25,0,4.17E-02,-2.05E-02,2.85E-03
47.25,6,1,0.80315,-4.3441,-3.43E-04
48,5.25,1,0.6992,-4.4494,3.53E-04
45.75,6,1,0.7998,-4.1374,-3.31E-04
46.5,5.25,1,0.69849,-4.24,-1.73E-04
44.25,6,1,0.79591,-3.9328,-4.39E-04
45,5.25,1,0.696,-4.0344,-3.14E-04
42.75,6,1,0.7909,-3.7296,-5.65E-04
43.5,5.25,1,0.69234,-3.8304,-4.31E-04
41.25,6,1,0.78454,-3.5279,-7.10E-04
42,5.25,1,0.68744,-3.6277,-5.56E-04
39.75,6,1,0.77668,-3.328,-8.61E-04
40.5,5.25,1,0.68124,-3.4266,-6.87E-04
38.25,6,1,0.7673,-3.1301,-1.02E-03
39,5.25,1,0.6737,-3.2274,-8.22E-04
36.75,6,1,0.75636,-2.9349,-1.17E-03
37.5,5.25,1,0.66481,-3.0306,-9.57E-04
35.25,6,1,0.74386,-2.7425,-1.33E-03
36,5.25,1,0.65455,-2.8365,-1.09E-03
33.75,6,1,0.7298,-2.5535,-1.48E-03
34.5,5.25,1,0.64293,-2.6456,-1.23E-03
32.25,6,1,0.71417,-2.3681,-1.64E-03
33,5.25,1,0.62994,-2.4581,-1.37E-03
30.75,6,1,0.69698,-2.1869,-1.80E-03
31.5,5.25,1,0.61559,-2.2746,-1.50E-03
29.25,6,1,0.67823,-2.0102,-1.95E-03
30,5.25,1,0.59986,-2.0953,-1.64E-03
27.75,6,1,0.65792,-1.8383,-2.11E-03
28.5,5.25,1,0.58277,-1.9208,-1.78E-03
26.25,6,1,0.63605,-1.6717,-2.27E-03
27,5.25,1,0.56432,-1.7513,-1.91E-03
24.75,6,1,0.61261,-1.5108,-2.42E-03
25.5,5.25,1,0.54449,-1.5873,-2.05E-03
23.25,6,1,0.58761,-1.356,-2.58E-03
24,5.25,1,0.5233,-1.4291,-2.19E-03
21.75,6,1,0.56105,-1.2076,-2.73E-03
22.5,5.25,1,0.50074,-1.2772,-2.32E-03
20.25,6,1,0.53292,-1.066,-2.89E-03
21,5.25,1,0.47682,-1.1319,-2.46E-03
18.75,6,1,0.50323,-0.93162,-3.05E-03
19.5,5.25,1,0.45152,-0.9937,-2.60E-03
17.25,6,1,0.47198,-0.80489,-3.20E-03
18,5.25,1,0.42486,-0.86288,-2.73E-03
15.75,6,1,0.43917,-0.68616,-3.36E-03
16.5,5.25,1,0.39684,-0.73988,-2.87E-03
14.25,6,1,0.4048,-0.57583,-3.52E-03
15,5.25,1,0.36744,-0.62509,-3.01E-03
12.75,6,1,0.36886,-0.47429,-3.67E-03
13.5,5.25,1,0.33668,-0.51889,-3.14E-03
11.25,6,1,0.33136,-0.38194,-3.83E-03
12,5.25,1,0.30455,-0.42167,-3.28E-03
9.75,6,1,0.29231,-0.29916,-3.98E-03
10.5,5.25,1,0.27106,-0.33384,-3.42E-03
8.25,6,1,0.25172,-0.22634,-4.14E-03
9,5.25,1,0.23622,-0.25577,-3.55E-03
6.75,6,1,0.20964,-0.16386,-4.29E-03
7.5,5.25,1,0.20003,-0.18787,-3.68E-03
5.25,6,1,0.16615,-0.11204,-4.44E-03
6,5.25,1,0.16253,-0.13048,-3.79E-03
3.75,6,1,0.12136,-7.09E-02,-4.66E-03
4.5,5.25,1,0.12373,-8.38E-02,-3.83E-03
2.25,6,1,7.59E-02,-4.04E-02,-4.94E-03
3,5.25,1,8.38E-02,-4.79E-02,-3.69E-03
1.5,5.25,1,4.17E-02,-2.05E-02,-2.85E-03
2.25,-6,1,-7.59E-02,-4.04E-02,4.94E-03
1.5,-5.25,1,-4.17E-02,-2.05E-02,2.85E-03
3.75,-6,1,-0.12136,-7.09E-02,4.66E-03
3,-5.25,1,-8.38E-02,-4.79E-02,3.69E-03
5.25,-6,1,-0.16615,-0.11204,4.44E-03
4.5,-5.25,1,-0.12373,-8.38E-02,3.83E-03
6.75,-6,1,-0.20964,-0.16386,4.29E-03
6,-5.25,1,-0.16253,-0.13048,3.79E-03
8.25,-6,1,-0.25172,-0.22634,4.14E-03
7.5,-5.25,1,-0.20003,-0.18787,3.68E-03
9.75,-6,1,-0.29231,-0.29916,3.98E-03
9,-5.25,1,-0.23622,-0.25577,3.55E-03
11.25,-6,1,-0.33136,-0.38194,3.83E-03
10.5,-5.25,1,-0.27106,-0.33384,3.42E-03
12.75,-6,1,-0.36886,-0.47429,3.67E-03
12,-5.25,1,-0.30455,-0.42167,3.28E-03
14.25,-6,1,-0.4048,-0.57583,3.52E-03
13.5,-5.25,1,-0.33668,-0.51889,3.14E-03
15.75,-6,1,-0.43917,-0.68616,3.36E-03
15,-5.25,1,-0.36744,-0.62509,3.01E-03
17.25,-6,1,-0.47198,-0.80489,3.20E-03
16.5,-5.25,1,-0.39684,-0.73988,2.87E-03
18.75,-6,1,-0.50323,-0.93162,3.05E-03
18,-5.25,1,-0.42486,-0.86288,2.73E-03
20.25,-6,1,-0.53292,-1.066,2.89E-03
19.5,-5.25,1,-0.45152,-0.9937,2.60E-03
21.75,-6,1,-0.56105,-1.2076,2.73E-03
21,-5.25,1,-0.47682,-1.1319,2.46E-03
23.25,-6,1,-0.58761,-1.356,2.58E-03
22.5,-5.25,1,-0.50074,-1.2772,2.32E-03
24.75,-6,1,-0.61261,-1.5108,2.42E-03
24,-5.25,1,-0.5233,-1.4291,2.19E-03
26.25,-6,1,-0.63605,-1.6717,2.27E-03
25.5,-5.25,1,-0.54449,-1.5873,2.05E-03
27.75,-6,1,-0.65792,-1.8383,2.11E-03
27,-5.25,1,-0.56432,-1.7513,1.91E-03
29.25,-6,1,-0.67823,-2.0102,1.95E-03
28.5,-5.25,1,-0.58277,-1.9208,1.78E-03
30.75,-6,1,-0.69698,-2.1869,1.80E-03
30,-5.25,1,-0.59986,-2.0953,1.64E-03
32.25,-6,1,-0.71417,-2.3681,1.64E-03
31.5,-5.25,1,-0.61559,-2.2746,1.50E-03
33.75,-6,1,-0.7298,-2.5535,1.48E-03
33,-5.25,1,-0.62994,-2.4581,1.37E-03
35.25,-6,1,-0.74386,-2.7425,1.33E-03
34.5,-5.25,1,-0.64293,-2.6456,1.23E-03
36.75,-6,1,-0.75636,-2.9349,1.17E-03
36,-5.25,1,-0.65455,-2.8365,1.09E-03
38.25,-6,1,-0.7673,-3.1301,1.02E-03
37.5,-5.25,1,-0.66481,-3.0306,9.57E-04
39.75,-6,1,-0.77668,-3.328,8.61E-04
39,-5.25,1,-0.6737,-3.2274,8.22E-04
41.25,-6,1,-0.78454,-3.5279,7.10E-04
40.5,-5.25,1,-0.68124,-3.4266,6.87E-04
42.75,-6,1,-0.7909,-3.7296,5.65E-04
42,-5.25,1,-0.68744,-3.6277,5.56E-04
44.25,-6,1,-0.79591,-3.9328,4.39E-04
43.5,-5.25,1,-0.69234,-3.8304,4.31E-04
45.75,-6,1,-0.7998,-4.1374,3.31E-04
45,-5.25,1,-0.696,-4.0344,3.14E-04
47.25,-6,1,-0.80315,-4.3441,3.43E-04
46.5,-5.25,1,-0.69849,-4.24,1.73E-04
48,-5.25,1,-0.6992,-4.4494,-3.53E-04
45.75,-4.5,1,-0.59567,-4.1366,1.62E-04
46.5,-3.75,1,-0.49531,-4.2394,-1.35E-05
47.25,-4.5,1,-0.59663,-4.3435,-1.16E-04
44.25,-4.5,1,-0.59343,-3.9317,2.99E-04
45,-3.75,1,-0.4942,-4.0337,1.70E-04
42.75,-4.5,1,-0.58992,-3.7282,4.17E-04
43.5,-3.75,1,-0.49199,-3.8294,2.89E-04
41.25,-4.5,1,-0.58523,-3.5261,5.31E-04
42,-3.75,1,-0.48867,-3.6263,3.92E-04
39.75,-4.5,1,-0.57936,-3.3257,6.46E-04
40.5,-3.75,1,-0.48431,-3.4248,4.90E-04
38.25,-4.5,1,-0.57233,-3.1275,7.62E-04
39,-3.75,1,-0.47896,-3.2253,5.87E-04
36.75,-4.5,1,-0.56413,-2.9318,8.79E-04
37.5,-3.75,1,-0.47261,-3.0282,6.84E-04
35.25,-4.5,1,-0.55475,-2.739,9.96E-04
36,-3.75,1,-0.46529,-2.8337,7.81E-04
33.75,-4.5,1,-0.5442,-2.5496,1.11E-03
34.5,-3.75,1,-0.45699,-2.6424,8.79E-04
32.25,-4.5,1,-0.53248,-2.3638,1.23E-03
33,-3.75,1,-0.44771,-2.4546,9.77E-04
30.75,-4.5,1,-0.51959,-2.1822,1.35E-03
31.5,-3.75,1,-0.43746,-2.2707,1.07E-03
29.25,-4.5,1,-0.50553,-2.005,1.46E-03
30,-3.75,1,-0.42623,-2.0911,1.17E-03
27.75,-4.5,1,-0.4903,-1.8328,1.58E-03
28.5,-3.75,1,-0.41402,-1.9162,1.27E-03
26.25,-4.5,1,-0.47389,-1.6658,1.70E-03
27,-3.75,1,-0.40084,-1.7464,1.37E-03
24.75,-4.5,1,-0.45631,-1.5045,1.82E-03
25.5,-3.75,1,-0.38668,-1.582,1.46E-03
23.25,-4.5,1,-0.43756,-1.3492,1.93E-03
24,-3.75,1,-0.37154,-1.4235,1.56E-03
21.75,-4.5,1,-0.41764,-1.2004,2.05E-03
22.5,-3.75,1,-0.35543,-1.2712,1.66E-03
20.25,-4.5,1,-0.39655,-1.0584,2.17E-03
21,-3.75,1,-0.33834,-1.1256,1.76E-03
18.75,-4.5,1,-0.37428,-0.92362,2.29E-03
19.5,-3.75,1,-0.32027,-0.98702,1.86E-03
17.25,-4.5,1,-0.35084,-0.79648,2.40E-03
18,-3.75,1,-0.30123,-0.85585,1.95E-03
15.75,-4.5,1,-0.32623,-0.67734,2.52E-03
16.5,-3.75,1,-0.28121,-0.7325,2.05E-03
14.25,-4.5,1,-0.30045,-0.5666,2.64E-03
15,-3.75,1,-0.26021,-0.61735,2.15E-03
12.75,-4.5,1,-0.2735,-0.46466,2.75E-03
13.5,-3.75,1,-0.23824,-0.5108,2.25E-03
11.25,-4.5,1,-0.24538,-0.37189,2.87E-03
12,-3.75,1,-0.21529,-0.41323,2.34E-03
9.75,-4.5,1,-0.21608,-0.2887,2.99E-03
10.5,-3.75,1,-0.19136,-0.32504,2.44E-03
8.25,-4.5,1,-0.18562,-0.21548,3.10E-03
9,-3.75,1,-0.16645,-0.24662,2.54E-03
6.75,-4.5,1,-0.15398,-0.1526,3.22E-03
7.5,-3.75,1,-0.14053,-0.17835,2.63E-03
5.25,-4.5,1,-0.12116,-0.10038,3.35E-03
6,-3.75,1,-0.1136,-0.1206,2.73E-03
3.75,-4.5,1,-8.71E-02,-5.90E-02,3.51E-03
4.5,-3.75,1,-8.56E-02,-7.36E-02,2.80E-03
2.25,-4.5,1,-5.18E-02,-2.78E-02,3.94E-03
3,-3.75,1,-5.66E-02,-3.76E-02,2.79E-03
1.5,-3.75,1,-2.72E-02,-1.23E-02,2.42E-03
45.75,-3,1,-0.3949,-4.1362,4.95E-05
46.5,-2.25,1,-0.29584,-4.2386,-4.05E-05
47.25,-3,1,-0.39549,-4.3419,-1.44E-04
44.25,-3,1,-0.39371,-3.9311,1.75E-04
45,-2.25,1,-0.29526,-4.0334,7.85E-05
42.75,-3,1,-0.39159,-3.7273,2.69E-04
43.5,-2.25,1,-0.29408,-3.8288,1.64E-04
41.25,-3,1,-0.38858,-3.5248,3.51E-04
42,-2.25,1,-0.29221,-3.6255,2.31E-04
39.75,-3,1,-0.38472,-3.3241,4.30E-04
40.5,-2.25,1,-0.28965,-3.4237,2.93E-04
38.25,-3,1,-0.38005,-3.1256,5.08E-04
39,-2.25,1,-0.28646,-3.224,3.52E-04
36.75,-3,1,-0.37458,-2.9296,5.86E-04
37.5,-2.25,1,-0.28267,-3.0265,4.10E-04
35.25,-3,1,-0.36834,-2.7365,6.64E-04
36,-2.25,1,-0.27828,-2.8319,4.69E-04
33.75,-3,1,-0.3613,-2.5468,7.42E-04
34.5,-2.25,1,-0.2733,-2.6403,5.27E-04
32.25,-3,1,-0.35349,-2.3608,8.20E-04
33,-2.25,1,-0.26773,-2.4523,5.86E-04
30.75,-3,1,-0.3449,-2.1788,8.98E-04
31.5,-2.25,1,-0.26158,-2.2681,6.45E-04
29.25,-3,1,-0.33552,-2.0014,9.77E-04
30,-2.25,1,-0.25484,-2.0883,7.03E-04
27.75,-3,1,-0.32537,-1.8288,1.05E-03
28.5,-2.25,1,-0.24751,-1.9131,7.62E-04
26.25,-3,1,-0.31443,-1.6615,1.13E-03
27,-2.25,1,-0.2396,-1.7431,8.20E-04
24.75,-3,1,-0.30271,-1.4999,1.21E-03
25.5,-2.25,1,-0.23111,-1.5785,8.79E-04
23.25,-3,1,-0.29021,-1.3444,1.29E-03
24,-2.25,1,-0.22203,-1.4197,9.38E-04
21.75,-3,1,-0.27693,-1.1952,1.37E-03
22.5,-2.25,1,-0.21236,-1.2672,9.96E-04
20.25,-3,1,-0.26287,-1.053,1.45E-03
21,-2.25,1,-0.2021,-1.1214,1.05E-03
18.75,-3,1,-0.24802,-0.91791,1.52E-03
19.5,-2.25,1,-0.19126,-0.98256,1.11E-03
17.25,-3,1,-0.2324,-0.79047,1.60E-03
18,-2.25,1,-0.17984,-0.85116,1.17E-03
15.75,-3,1,-0.21599,-0.67104,1.68E-03
16.5,-2.25,1,-0.16783,-0.72758,1.23E-03
14.25,-3,1,-0.1988,-0.56001,1.76E-03
15,-2.25,1,-0.15523,-0.6122,1.29E-03
12.75,-3,1,-0.18083,-0.45777,1.84E-03
13.5,-2.25,1,-0.14204,-0.50541,1.35E-03
11.25,-3,1,-0.16208,-0.36471,1.91E-03
12,-2.25,1,-0.12827,-0.4076,1.41E-03
9.75,-3,1,-0.14253,-0.28121,1.99E-03
10.5,-2.25,1,-0.1139,-0.31917,1.46E-03
8.25,-3,1,-0.12218,-0.20768,2.07E-03
9,-2.25,1,-9.89E-02,-0.24049,1.52E-03
6.75,-3,1,-0.101,-0.14448,2.16E-03
7.5,-2.25,1,-8.33E-02,-0.17196,1.58E-03
5.25,-3,1,-7.90E-02,-9.20E-02,2.26E-03
6,-2.25,1,-6.71E-02,-0.11395,1.64E-03
3.75,-3,1,-5.61E-02,-5.04E-02,2.40E-03
4.5,-2.25,1,-5.02E-02,-6.68E-02,1.70E-03
2.25,-3,1,-3.27E-02,-2.03E-02,2.68E-03
3,-2.25,1,-3.29E-02,-3.12E-02,1.70E-03
1.5,-2.25,1,-1.57E-02,-7.88E-03,1.42E-03
45.75,-1.5,1,-0.19679,-4.1358,1.10E-05
46.5,-0.75,1,-9.84E-02,-4.2381,-1.91E-05
47.25,-1.5,1,-0.19709,-4.3407,-8.67E-05
44.25,-1.5,1,-0.19625,-3.9308,7.91E-05
45,-0.75,1,-9.82E-02,-4.0332,2.24E-05
