X Location (m),Y Location (m),Z Location (m),X Deformation (m),Y Deformation (m),Z Deformation (m)
15,0,0.575,-4.39E-12,-0.26398,-6.13E-11
15,0,1.725,4.18E-12,-0.26398,-6.12E-11
12.75,0,1.15,-9.12E-14,-0.19595,-4.54E-11
13.5,-0.75,1.15,-2.05E-02,-0.21783,-5.05E-11
13.5,0,0.575,-4.05E-12,-0.2176,-5.05E-11
13.5,0,1.725,3.85E-12,-0.2176,-5.05E-11
11.25,0,1.15,-8.03E-14,-0.15548,-3.60E-11
12,-0.75,1.15,-1.85E-02,-0.17536,-4.06E-11
12,0,0.575,-3.68E-12,-0.17512,-4.06E-11
12,0,1.725,3.51E-12,-0.17512,-4.06E-11
9.75,0,1.15,-6.93E-14,-0.11918,-2.75E-11
10.5,-0.75,1.15,-1.64E-02,-0.13696,-3.16E-11
10.5,0,0.575,-3.30E-12,-0.13671,-3.16E-11
10.5,0,1.725,3.15E-12,-0.13671,-3.16E-11
8.25,0,1.15,-5.83E-14,-8.72E-02,-2.01E-11
9,-0.75,1.15,-1.42E-02,-0.1028,-2.37E-11
9,0,0.575,-2.89E-12,-0.10254,-2.37E-11
9,0,1.725,2.76E-12,-0.10254,-2.37E-11
6.75,0,1.15,-4.71E-14,-5.97E-02,-1.38E-11
7.5,-0.75,1.15,-1.20E-02,-7.31E-02,-1.68E-11
7.5,0,0.575,-2.46E-12,-7.28E-02,-1.68E-11
7.5,0,1.725,2.36E-12,-7.28E-02,-1.68E-11
5.25,0,1.15,-3.60E-14,-3.69E-02,-8.56E-12
6,-0.75,1.15,-9.60E-03,-4.79E-02,-1.10E-11
6,0,0.575,-2.02E-12,-4.76E-02,-1.11E-11
6,0,1.725,1.93E-12,-4.76E-02,-1.11E-11
3.75,0,1.15,-2.50E-14,-1.91E-02,-4.51E-12
4.5,-0.75,1.15,-7.15E-03,-2.75E-02,-6.38E-12
4.5,0,0.575,-1.55E-12,-2.72E-02,-6.42E-12
4.5,0,1.725,1.49E-12,-2.72E-02,-6.42E-12
2.25,0,1.15,-1.44E-14,-6.64E-03,-1.69E-12
3,-0.75,1.15,-4.64E-03,-1.23E-02,-2.95E-12
3,0,0.575,-1.06E-12,-1.20E-02,-2.99E-12
3,0,1.725,1.02E-12,-1.20E-02,-2.98E-12
1.5,-0.75,1.15,-2.20E-03,-2.77E-03,-7.87E-13
0.75,0,1.15,-4.11E-15,-4.70E-04,-1.50E-13
1.5,0,0.575,-5.40E-13,-2.61E-03,-7.99E-13
1.5,0,1.725,5.22E-13,-2.61E-03,-7.96E-13
45.75,-1.5,1.15,-8.55E-02,-1.7951,-3.92E-10
46.5,-2.25,1.15,-0.1285,-1.8398,-4.02E-10
47.25,-1.5,1.15,-8.56E-02,-1.8841,-4.10E-10
46.5,-1.5,0.575,-8.55E-02,-1.8396,1.69E-05
46.5,-1.5,1.725,-8.55E-02,-1.8396,-1.69E-05
44.25,-1.5,1.15,-8.52E-02,-1.7061,-3.75E-10
45,-2.25,1.15,-0.12824,-1.7507,-3.84E-10
45,-1.5,0.575,-8.54E-02,-1.7506,-2.38E-05
45,-1.5,1.725,-8.54E-02,-1.7506,2.38E-05
42.75,-1.5,1.15,-8.48E-02,-1.6175,-3.57E-10
43.5,-2.25,1.15,-0.12773,-1.6618,-3.66E-10
43.5,-1.5,0.575,-8.50E-02,-1.6617,-5.32E-05
43.5,-1.5,1.725,-8.50E-02,-1.6617,5.32E-05
41.25,-1.5,1.15,-8.42E-02,-1.5295,-3.39E-10
42,-2.25,1.15,-0.12691,-1.5735,-3.48E-10
42,-1.5,0.575,-8.45E-02,-1.5734,-7.66E-05
42,-1.5,1.725,-8.45E-02,-1.5734,7.66E-05
39.75,-1.5,1.15,-8.33E-02,-1.4422,-3.21E-10
40.5,-2.25,1.15,-0.1258,-1.4859,-3.30E-10
40.5,-1.5,0.575,-8.38E-02,-1.4857,-9.74E-05
40.5,-1.5,1.725,-8.38E-02,-1.4857,9.74E-05
38.25,-1.5,1.15,-8.23E-02,-1.356,-3.03E-10
39,-2.25,1.15,-0.12441,-1.3992,-3.12E-10
39,-1.5,0.575,-8.29E-02,-1.399,-1.17E-04
39,-1.5,1.725,-8.29E-02,-1.399,1.17E-04
36.75,-1.5,1.15,-8.11E-02,-1.2708,-2.85E-10
37.5,-2.25,1.15,-0.12276,-1.3134,-2.94E-10
37.5,-1.5,0.575,-8.18E-02,-1.3132,-1.37E-04
37.5,-1.5,1.725,-8.18E-02,-1.3132,1.37E-04
35.25,-1.5,1.15,-7.98E-02,-1.1869,-2.67E-10
36,-2.25,1.15,-0.12085,-1.2289,-2.76E-10
36,-1.5,0.575,-8.05E-02,-1.2286,-1.56E-04
36,-1.5,1.725,-8.05E-02,-1.2286,1.56E-04
33.75,-1.5,1.15,-7.83E-02,-1.1044,-2.50E-10
34.5,-2.25,1.15,-0.11868,-1.1457,-2.59E-10
34.5,-1.5,0.575,-7.90E-02,-1.1454,-1.76E-04
34.5,-1.5,1.725,-7.90E-02,-1.1454,1.76E-04
32.25,-1.5,1.15,-7.66E-02,-1.0235,-2.32E-10
33,-2.25,1.15,-0.11626,-1.0641,-2.41E-10
33,-1.5,0.575,-7.74E-02,-1.0637,-1.95E-04
33,-1.5,1.725,-7.74E-02,-1.0637,1.95E-04
30.75,-1.5,1.15,-7.47E-02,-0.94447,-2.15E-10
31.5,-2.25,1.15,-0.11359,-0.98412,-2.24E-10
31.5,-1.5,0.575,-7.56E-02,-0.98373,-2.15E-04
31.5,-1.5,1.725,-7.56E-02,-0.98373,2.15E-04
29.25,-1.5,1.15,-7.27E-02,-0.86735,-1.98E-10
30,-2.25,1.15,-0.11066,-0.90604,-2.06E-10
30,-1.5,0.575,-7.37E-02,-0.90561,-2.34E-04
30,-1.5,1.725,-7.37E-02,-0.90561,2.34E-04
27.75,-1.5,1.15,-7.04E-02,-0.79236,-1.81E-10
28.5,-2.25,1.15,-0.10748,-0.82999,-1.90E-10
28.5,-1.5,0.575,-7.16E-02,-0.82953,-2.54E-04
28.5,-1.5,1.725,-7.16E-02,-0.82953,2.54E-04
26.25,-1.5,1.15,-6.81E-02,-0.71966,-1.65E-10
27,-2.25,1.15,-0.10404,-0.75615,-1.73E-10
27,-1.5,0.575,-6.93E-02,-0.75566,-2.73E-04
27,-1.5,1.725,-6.93E-02,-0.75566,2.73E-04
24.75,-1.5,1.15,-6.55E-02,-0.64942,-1.49E-10
25.5,-2.25,1.15,-0.10034,-0.6847,-1.57E-10
25.5,-1.5,0.575,-6.68E-02,-0.68416,-2.93E-04
25.5,-1.5,1.725,-6.68E-02,-0.68416,2.93E-04
23.25,-1.5,1.15,-6.28E-02,-0.58181,-1.34E-10
24,-2.25,1.15,-9.64E-02,-0.61578,-1.42E-10
24,-1.5,0.575,-6.42E-02,-0.61521,-3.13E-04
24,-1.5,1.725,-6.42E-02,-0.61521,3.13E-04
21.75,-1.5,1.15,-5.99E-02,-0.51701,-1.19E-10
22.5,-2.25,1.15,-9.22E-02,-0.54959,-1.27E-10
22.5,-1.5,0.575,-6.14E-02,-0.54899,-3.32E-04
22.5,-1.5,1.725,-6.14E-02,-0.54899,3.32E-04
20.25,-1.5,1.15,-5.69E-02,-0.45518,-1.05E-10
21,-2.25,1.15,-8.77E-02,-0.48628,-1.12E-10
21,-1.5,0.575,-5.84E-02,-0.48564,-3.52E-04
21,-1.5,1.725,-5.84E-02,-0.48564,3.52E-04
18.75,-1.5,1.15,-5.36E-02,-0.39649,-9.18E-11
19.5,-2.25,1.15,-8.30E-02,-0.42603,-9.84E-11
19.5,-1.5,0.575,-5.53E-02,-0.42536,-3.71E-04
19.5,-1.5,1.725,-5.53E-02,-0.42536,3.71E-04
17.25,-1.5,1.15,-5.02E-02,-0.34111,-7.90E-11
18,-2.25,1.15,-7.81E-02,-0.36901,-8.53E-11
18,-1.5,0.575,-5.19E-02,-0.3683,-3.91E-04
18,-1.5,1.725,-5.19E-02,-0.3683,3.91E-04
15.75,-1.5,1.15,-4.67E-02,-0.28921,-6.70E-11
16.5,-2.25,1.15,-7.28E-02,-0.31538,-7.28E-11
16.5,-1.5,0.575,-4.85E-02,-0.31464,-4.10E-04
16.5,-1.5,1.725,-4.85E-02,-0.31464,4.10E-04
14.25,-1.5,1.15,-4.29E-02,-0.24097,-5.57E-11
15,-2.25,1.15,-6.74E-02,-0.26532,-6.12E-11
15,-1.5,0.575,-4.48E-02,-0.26454,-4.30E-04
15,-1.5,1.725,-4.48E-02,-0.26454,4.30E-04
12.75,-1.5,1.15,-3.90E-02,-0.19654,-4.54E-11
13.5,-2.25,1.15,-6.16E-02,-0.219,-5.04E-11
13.5,-1.5,0.575,-4.10E-02,-0.21818,-4.49E-04
13.5,-1.5,1.725,-4.10E-02,-0.21818,4.49E-04
11.25,-1.5,1.15,-3.49E-02,-0.15611,-3.59E-11
12,-2.25,1.15,-5.56E-02,-0.17658,-4.04E-11
12,-1.5,0.575,-3.70E-02,-0.17573,-4.69E-04
12,-1.5,1.725,-3.70E-02,-0.17573,4.69E-04
9.75,-1.5,1.15,-3.07E-02,-0.11983,-2.75E-11
10.5,-2.25,1.15,-4.94E-02,-0.13824,-3.15E-11
10.5,-1.5,0.575,-3.28E-02,-0.13735,-4.88E-04
10.5,-1.5,1.725,-3.28E-02,-0.13735,4.88E-04
8.25,-1.5,1.15,-2.63E-02,-8.79E-02,-2.01E-11
9,-2.25,1.15,-4.29E-02,-0.10414,-2.35E-11
9,-1.5,0.575,-2.85E-02,-0.10321,-5.08E-04
9,-1.5,1.725,-2.85E-02,-0.10321,5.08E-04
6.75,-1.5,1.15,-2.16E-02,-6.04E-02,-1.37E-11
7.5,-2.25,1.15,-3.61E-02,-7.45E-02,-1.66E-11
7.5,-1.5,0.575,-2.40E-02,-7.35E-02,-5.29E-04
7.5,-1.5,1.725,-2.40E-02,-7.35E-02,5.29E-04
5.25,-1.5,1.15,-1.68E-02,-3.76E-02,-8.50E-12
6,-2.25,1.15,-2.90E-02,-4.93E-02,-1.09E-11
6,-1.5,0.575,-1.93E-02,-4.83E-02,-5.52E-04
6,-1.5,1.725,-1.93E-02,-4.83E-02,5.52E-04
3.75,-1.5,1.15,-1.19E-02,-1.97E-02,-4.47E-12
4.5,-2.25,1.15,-2.17E-02,-2.90E-02,-6.25E-12
4.5,-1.5,0.575,-1.44E-02,-2.80E-02,-5.79E-04
4.5,-1.5,1.725,-1.44E-02,-2.80E-02,5.79E-04
2.25,-1.5,1.15,-6.84E-03,-7.15E-03,-1.67E-12
3,-2.25,1.15,-1.41E-02,-1.36E-02,-2.86E-12
3,-1.5,0.575,-9.35E-03,-1.27E-02,-6.20E-04
3,-1.5,1.725,-9.35E-03,-1.27E-02,6.20E-04
1.5,-2.25,1.15,-6.68E-03,-3.53E-03,-7.59E-13
0.75,-1.5,1.15,-1.94E-03,-6.57E-04,-1.48E-13
1.5,-1.5,0.575,-4.38E-03,-2.99E-03,-6.33E-04
1.5,-1.5,1.725,-4.38E-03,-2.99E-03,6.33E-04
45.75,-3,1.15,-0.17152,-1.7953,-3.93E-10
46.5,-3.75,1.15,-0.21514,-1.8401,-4.02E-10
47.25,-3,1.15,-0.17179,-1.8846,-4.11E-10
46.5,-3,0.575,-0.17165,-1.84,1.72E-05
46.5,-3,1.725,-0.17165,-1.84,-1.72E-05
44.25,-3,1.15,-0.171,-1.7063,-3.75E-10
45,-3.75,1.15,-0.21465,-1.7508,-3.84E-10
45,-3,0.575,-0.1713,-1.7507,-5.92E-05
45,-3,1.725,-0.1713,-1.7507,5.92E-05
42.75,-3,1.15,-0.17007,-1.6177,-3.57E-10
43.5,-3.75,1.15,-0.21368,-1.6621,-3.66E-10
43.5,-3,0.575,-0.17058,-1.6619,-1.12E-04
43.5,-3,1.725,-0.17058,-1.6619,1.12E-04
41.25,-3,1.15,-0.16876,-1.5298,-3.39E-10
42,-3.75,1.15,-0.21223,-1.5739,-3.49E-10
42,-3,0.575,-0.16946,-1.5737,-1.55E-04
42,-3,1.725,-0.16946,-1.5737,1.55E-04
39.75,-3,1.15,-0.16708,-1.4427,-3.21E-10
40.5,-3.75,1.15,-0.21034,-1.4864,-3.31E-10
40.5,-3,0.575,-0.16796,-1.4861,-1.95E-04
40.5,-3,1.725,-0.16796,-1.4861,1.95E-04
38.25,-3,1.15,-0.16505,-1.3564,-3.03E-10
39,-3.75,1.15,-0.20801,-1.3998,-3.13E-10
39,-3,0.575,-0.1661,-1.3994,-2.35E-04
39,-3,1.725,-0.1661,-1.3994,2.35E-04
36.75,-3,1.15,-0.16268,-1.2713,-2.85E-10
37.5,-3.75,1.15,-0.20525,-1.3141,-2.95E-10
37.5,-3,0.575,-0.1639,-1.3137,-2.74E-04
37.5,-3,1.725,-0.1639,-1.3137,2.74E-04
35.25,-3,1.15,-0.15996,-1.1875,-2.68E-10
36,-3.75,1.15,-0.20207,-1.2297,-2.77E-10
36,-3,0.575,-0.16135,-1.2292,-3.13E-04
36,-3,1.725,-0.16135,-1.2292,3.13E-04
33.75,-3,1.15,-0.1569,-1.1051,-2.50E-10
34.5,-3.75,1.15,-0.19846,-1.1466,-2.59E-10
34.5,-3,0.575,-0.15847,-1.1461,-3.52E-04
34.5,-3,1.725,-0.15847,-1.1461,3.52E-04
32.25,-3,1.15,-0.15351,-1.0243,-2.32E-10
33,-3.75,1.15,-0.19442,-1.0651,-2.41E-10
33,-3,0.575,-0.15524,-1.0645,-3.91E-04
33,-3,1.725,-0.15524,-1.0645,3.91E-04
30.75,-3,1.15,-0.14977,-0.94535,-2.15E-10
31.5,-3.75,1.15,-0.18997,-0.98524,-2.24E-10
31.5,-3,0.575,-0.15167,-0.98457,-4.30E-04
31.5,-3,1.725,-0.15167,-0.98457,4.30E-04
29.25,-3,1.15,-0.14569,-0.86831,-1.98E-10
30,-3.75,1.15,-0.18508,-0.90726,-2.07E-10
30,-3,0.575,-0.14777,-0.90653,-4.69E-04
30,-3,1.725,-0.14777,-0.90653,4.69E-04
27.75,-3,1.15,-0.14128,-0.79339,-1.81E-10
28.5,-3.75,1.15,-0.17978,-0.83132,-1.90E-10
28.5,-3,0.575,-0.14352,-0.83052,-5.08E-04
28.5,-3,1.725,-0.14352,-0.83052,5.08E-04
26.25,-3,1.15,-0.13652,-0.72076,-1.65E-10
27,-3.75,1.15,-0.17404,-0.75758,-1.73E-10
27,-3,0.575,-0.13894,-0.75673,-5.47E-04
27,-3,1.725,-0.13894,-0.75673,5.47E-04
24.75,-3,1.15,-0.13143,-0.6506,-1.49E-10
25.5,-3.75,1.15,-0.16789,-0.68622,-1.57E-10
25.5,-3,0.575,-0.13401,-0.68531,-5.86E-04
25.5,-3,1.725,-0.13401,-0.68531,5.86E-04
23.25,-3,1.15,-0.12599,-0.58307,-1.34E-10
24,-3.75,1.15,-0.16131,-0.61741,-1.42E-10
24,-3,0.575,-0.12874,-0.61644,-6.25E-04
24,-3,1.725,-0.12874,-0.61644,6.25E-04
21.75,-3,1.15,-0.12022,-0.51835,-1.19E-10
22.5,-3.75,1.15,-0.1543,-0.55132,-1.27E-10
22.5,-3,0.575,-0.12314,-0.55028,-6.64E-04
22.5,-3,1.725,-0.12314,-0.55028,6.64E-04
20.25,-3,1.15,-0.1141,-0.45659,-1.05E-10
21,-3.75,1.15,-0.14687,-0.48812,-1.12E-10
21,-3,0.575,-0.1172,-0.48702,-7.03E-04
21,-3,1.725,-0.1172,-0.48702,7.03E-04
18.75,-3,1.15,-0.10765,-0.39798,-9.17E-11
19.5,-3.75,1.15,-0.13902,-0.42797,-9.82E-11
19.5,-3,0.575,-0.11091,-0.42681,-7.42E-04
19.5,-3,1.725,-0.11091,-0.42681,7.42E-04
17.25,-3,1.15,-0.10086,-0.34268,-7.88E-11
18,-3.75,1.15,-0.13074,-0.37105,-8.50E-11
18,-3,0.575,-0.10429,-0.36983,-7.81E-04
18,-3,1.725,-0.10429,-0.36983,7.81E-04
15.75,-3,1.15,-9.37E-02,-0.29086,-6.68E-11
16.5,-3.75,1.15,-0.12203,-0.31752,-7.25E-11
16.5,-3,0.575,-9.73E-02,-0.31624,-8.20E-04
16.5,-3,1.725,-9.73E-02,-0.31624,8.20E-04
14.25,-3,1.15,-8.63E-02,-0.24269,-5.55E-11
15,-3.75,1.15,-0.1129,-0.26757,-6.08E-11
15,-3,0.575,-9.00E-02,-0.26622,-8.59E-04
15,-3,1.725,-9.00E-02,-0.26622,8.59E-04
12.75,-3,1.15,-7.84E-02,-0.19834,-4.51E-11
13.5,-3.75,1.15,-0.10335,-0.22135,-5.00E-11
13.5,-3,0.575,-8.24E-02,-0.21994,-8.98E-04
13.5,-3,1.725,-8.24E-02,-0.21994,8.98E-04
11.25,-3,1.15,-7.03E-02,-0.15799,-3.57E-11
12,-3.75,1.15,-9.34E-02,-0.17903,-4.00E-11
12,-3,0.575,-7.44E-02,-0.17757,-9.37E-04
12,-3,1.725,-7.44E-02,-0.17757,9.37E-04
9.75,-3,1.15,-6.18E-02,-0.12179,-2.72E-11
10.5,-3.75,1.15,-8.30E-02,-0.1408,-3.10E-11
10.5,-3,0.575,-6.61E-02,-0.13927,-9.76E-04
10.5,-3,1.725,-6.61E-02,-0.13927,9.76E-04
8.25,-3,1.15,-5.29E-02,-8.99E-02,-1.97E-11
9,-3.75,1.15,-7.21E-02,-0.10681,-2.31E-11
9,-3,0.575,-5.74E-02,-0.10521,-1.02E-03
9,-3,1.725,-5.74E-02,-0.10521,1.02E-03
6.75,-3,1.15,-4.37E-02,-6.26E-02,-1.34E-11
7.5,-3.75,1.15,-6.09E-02,-7.72E-02,-1.62E-11
7.5,-3,0.575,-4.84E-02,-7.56E-02,-1.06E-03
7.5,-3,1.725,-4.84E-02,-7.56E-02,1.06E-03
5.25,-3,1.15,-3.42E-02,-3.98E-02,-8.25E-12
6,-3.75,1.15,-4.92E-02,-5.22E-02,-1.05E-11
6,-3,0.575,-3.90E-02,-5.05E-02,-1.10E-03
6,-3,1.725,-3.90E-02,-5.05E-02,1.10E-03
3.75,-3,1.15,-2.42E-02,-2.19E-02,-4.29E-12
4.5,-3.75,1.15,-3.70E-02,-3.19E-02,-5.92E-12
4.5,-3,0.575,-2.92E-02,-3.01E-02,-1.15E-03
4.5,-3,1.725,-2.92E-02,-3.01E-02,1.15E-03
2.25,-3,1.15,-1.40E-02,-8.87E-03,-1.57E-12
3,-3.75,1.15,-2.44E-02,-1.63E-02,-2.64E-12
3,-3,0.575,-1.91E-02,-1.46E-02,-1.23E-03
3,-3,1.725,-1.91E-02,-1.46E-02,1.23E-03
1.5,-3.75,1.15,-1.16E-02,-5.44E-03,-6.64E-13
0.75,-3,1.15,-3.99E-03,-1.28E-03,-1.33E-13
1.5,-3,0.575,-8.98E-03,-4.19E-03,-1.26E-03
1.5,-3,1.725,-8.98E-03,-4.19E-03,1.26E-03
45.75,-4.5,1.15,-0.25872,-1.7955,-3.94E-10
47.25,-4.5,1.15,-0.25917,-1.8853,-4.12E-10
46.5,-4.5,0.575,-0.25896,-1.8403,-2.54E-05
46.5,-5.25,1.15,-0.30338,-1.8404,-4.03E-10
46.5,-4.5,1.725,-0.25896,-1.8403,2.54E-05
44.25,-4.5,1.15,-0.25773,-1.7065,-3.76E-10
45,-4.5,0.575,-0.25829,-1.7509,-1.16E-04
45,-5.25,1.15,-0.30228,-1.7511,-3.85E-10
45,-4.5,1.725,-0.25829,-1.7509,1.16E-04
42.75,-4.5,1.15,-0.25621,-1.6181,-3.58E-10
43.5,-4.5,0.575,-0.25702,-1.6622,-1.79E-04
43.5,-5.25,1.15,-0.30069,-1.6625,-3.67E-10
43.5,-4.5,1.725,-0.25702,-1.6622,1.79E-04
41.25,-4.5,1.15,-0.25417,-1.5304,-3.40E-10
42,-4.5,0.575,-0.25524,-1.5741,-2.37E-04
42,-5.25,1.15,-0.29856,-1.5745,-3.49E-10
42,-4.5,1.725,-0.25524,-1.5741,2.37E-04
39.75,-4.5,1.15,-0.25162,-1.4433,-3.22E-10
40.5,-4.5,0.575,-0.25295,-1.4867,-2.94E-04
40.5,-5.25,1.15,-0.29586,-1.4872,-3.31E-10
40.5,-4.5,1.725,-0.25295,-1.4867,2.94E-04
38.25,-4.5,1.15,-0.24856,-1.3573,-3.04E-10
39,-4.5,0.575,-0.25014,-1.4002,-3.52E-04
39,-5.25,1.15,-0.29259,-1.4007,-3.13E-10
39,-4.5,1.725,-0.25014,-1.4002,3.52E-04
36.75,-4.5,1.15,-0.24499,-1.2723,-2.86E-10
37.5,-4.5,0.575,-0.24683,-1.3146,-4.10E-04
37.5,-5.25,1.15,-0.28872,-1.3152,-2.95E-10
37.5,-4.5,1.725,-0.24683,-1.3146,4.10E-04
35.25,-4.5,1.15,-0.24092,-1.1886,-2.68E-10
36,-4.5,0.575,-0.24301,-1.2302,-4.69E-04
36,-5.25,1.15,-0.28426,-1.2309,-2.77E-10
36,-4.5,1.725,-0.24301,-1.2302,4.69E-04
33.75,-4.5,1.15,-0.23633,-1.1063,-2.50E-10
34.5,-4.5,0.575,-0.23868,-1.1472,-5.27E-04
34.5,-5.25,1.15,-0.27921,-1.148,-2.59E-10
34.5,-4.5,1.725,-0.23868,-1.1472,5.27E-04
32.25,-4.5,1.15,-0.23124,-1.0257,-2.32E-10
33,-4.5,0.575,-0.23384,-1.0658,-5.86E-04
33,-5.25,1.15,-0.27356,-1.0666,-2.41E-10
33,-4.5,1.725,-0.23384,-1.0658,5.86E-04
30.75,-4.5,1.15,-0.22563,-0.94681,-2.15E-10
31.5,-4.5,0.575,-0.22849,-0.98597,-6.45E-04
31.5,-5.25,1.15,-0.26732,-0.98692,-2.24E-10
31.5,-4.5,1.725,-0.22849,-0.98597,6.45E-04
29.25,-4.5,1.15,-0.21952,-0.8699,-1.98E-10
30,-4.5,0.575,-0.22263,-0.90805,-7.03E-04
30,-5.25,1.15,-0.26048,-0.90909,-2.07E-10
30,-4.5,1.725,-0.22263,-0.90805,7.03E-04
27.75,-4.5,1.15,-0.21289,-0.79511,-1.81E-10
28.5,-4.5,0.575,-0.21626,-0.83218,-7.62E-04
28.5,-5.25,1.15,-0.25305,-0.8333,-1.90E-10
28.5,-4.5,1.725,-0.21626,-0.83218,7.62E-04
26.25,-4.5,1.15,-0.20576,-0.72261,-1.65E-10
27,-4.5,0.575,-0.20938,-0.75851,-8.20E-04
27,-5.25,1.15,-0.24503,-0.75972,-1.73E-10
27,-4.5,1.725,-0.20938,-0.75851,8.20E-04
24.75,-4.5,1.15,-0.19812,-0.65258,-1.49E-10
25.5,-4.5,0.575,-0.20199,-0.68722,-8.79E-04
25.5,-5.25,1.15,-0.23641,-0.68852,-1.57E-10
25.5,-4.5,1.725,-0.20199,-0.68722,8.79E-04
23.25,-4.5,1.15,-0.18997,-0.58517,-1.34E-10
24,-4.5,0.575,-0.19409,-0.61848,-9.38E-04
24,-5.25,1.15,-0.2272,-0.61986,-1.41E-10
24,-4.5,1.725,-0.19409,-0.61848,9.38E-04
21.75,-4.5,1.15,-0.1813,-0.52057,-1.19E-10
22.5,-4.5,0.575,-0.18569,-0.55245,-9.96E-04
22.5,-5.25,1.15,-0.21739,-0.55392,-1.26E-10
22.5,-4.5,1.725,-0.18569,-0.55245,9.96E-04
20.25,-4.5,1.15,-0.17213,-0.45895,-1.05E-10
21,-4.5,0.575,-0.17677,-0.48931,-1.05E-03
21,-5.25,1.15,-0.20699,-0.49087,-1.12E-10
21,-4.5,1.725,-0.17677,-0.48931,1.05E-03
18.75,-4.5,1.15,-0.16245,-0.40046,-9.13E-11
19.5,-4.5,0.575,-0.16734,-0.42923,-1.11E-03
19.5,-5.25,1.15,-0.19599,-0.43087,-9.78E-11
19.5,-4.5,1.725,-0.16734,-0.42923,1.11E-03
17.25,-4.5,1.15,-0.15226,-0.34529,-7.85E-11
18,-4.5,0.575,-0.15741,-0.37237,-1.17E-03
18,-5.25,1.15,-0.1844,-0.37411,-8.45E-11
18,-4.5,1.725,-0.15741,-0.37237,1.17E-03
15.75,-4.5,1.15,-0.14156,-0.2936,-6.63E-11
16.5,-4.5,0.575,-0.14696,-0.31892,-1.23E-03
16.5,-5.25,1.15,-0.17221,-0.32073,-7.20E-11
16.5,-4.5,1.725,-0.14696,-0.31892,1.23E-03
14.25,-4.5,1.15,-0.13035,-0.24556,-5.50E-11
15,-4.5,0.575,-0.13601,-0.26903,-1.29E-03
15,-5.25,1.15,-0.15943,-0.27093,-6.02E-11
15,-4.5,1.725,-0.13601,-0.26903,1.29E-03
12.75,-4.5,1.15,-0.11863,-0.20134,-4.46E-11
13.5,-4.5,0.575,-0.12455,-0.22287,-1.35E-03
13.5,-5.25,1.15,-0.14606,-0.22486,-4.93E-11
13.5,-4.5,1.725,-0.12455,-0.22287,1.35E-03
11.25,-4.5,1.15,-0.10641,-0.16111,-3.51E-11
12,-4.5,0.575,-0.11257,-0.18062,-1.41E-03
12,-5.25,1.15,-0.13209,-0.1827,-3.93E-11
12,-4.5,1.725,-0.11257,-0.18062,1.41E-03
9.75,-4.5,1.15,-9.37E-02,-0.12505,-2.66E-11
10.5,-4.5,0.575,-0.10009,-0.14246,-1.46E-03
10.5,-5.25,1.15,-0.11753,-0.14462,-3.03E-11
10.5,-4.5,1.725,-0.10009,-0.14246,1.46E-03
8.25,-4.5,1.15,-8.04E-02,-9.33E-02,-1.92E-11
9,-4.5,0.575,-8.71E-02,-0.10853,-1.52E-03
9,-5.25,1.15,-0.10238,-0.11079,-2.23E-11
9,-4.5,1.725,-8.71E-02,-0.10853,1.52E-03
6.75,-4.5,1.15,-6.67E-02,-6.61E-02,-1.29E-11
7.5,-4.5,0.575,-7.36E-02,-7.90E-02,-1.58E-03
7.5,-5.25,1.15,-8.66E-02,-8.14E-02,-1.55E-11
7.5,-4.5,1.725,-7.36E-02,-7.90E-02,1.58E-03
5.25,-4.5,1.15,-5.24E-02,-4.35E-02,-7.74E-12
6,-4.5,0.575,-5.96E-02,-5.41E-02,-1.64E-03
6,-5.25,1.15,-7.03E-02,-5.65E-02,-9.76E-12
6,-4.5,1.725,-5.96E-02,-5.41E-02,1.64E-03
3.75,-4.5,1.15,-3.76E-02,-2.56E-02,-3.88E-12
4.5,-4.5,0.575,-4.51E-02,-3.39E-02,-1.70E-03
4.5,-5.25,1.15,-5.35E-02,-3.63E-02,-5.30E-12
4.5,-4.5,1.725,-4.51E-02,-3.39E-02,1.70E-03
2.25,-4.5,1.15,-2.23E-02,-1.22E-02,-1.33E-12
3,-4.5,0.575,-2.99E-02,-1.82E-02,-1.80E-03
3,-5.25,1.15,-3.61E-02,-2.08E-02,-2.16E-12
3,-4.5,1.725,-2.99E-02,-1.82E-02,1.80E-03
0.75,-4.5,1.15,-6.28E-03,-2.63E-03,-8.37E-14
1.5,-4.5,0.575,-1.45E-02,-7.16E-03,-1.87E-03
1.5,-5.25,1.15,-1.79E-02,-9.05E-03,-4.17E-13
1.5,-4.5,1.725,-1.45E-02,-7.16E-03,1.87E-03
48,-3.75,1.15,-0.21544,-1.9299,-4.20E-10
48,-4.5,0.575,-0.25935,-1.9305,1.62E-04
48,-5.25,1.15,-0.30375,-1.9314,-4.21E-10
48,-4.5,1.725,-0.25935,-1.9305,-1.62E-04
48,-2.25,1.15,-0.1287,-1.9287,-4.20E-10
48,-3,0.575,-0.17191,-1.9292,1.33E-04
48,-3,1.725,-0.17191,-1.9292,-1.33E-04
48,-0.75,1.15,-4.28E-02,-1.9281,-4.19E-10
48,-1.5,0.575,-8.57E-02,-1.9283,7.20E-05
48,-1.5,1.725,-8.57E-02,-1.9283,-7.20E-05
48,0.75,1.15,4.28E-02,-1.9281,-4.18E-10
48,0,0.575,-7.13E-12,-1.928,-4.19E-10
48,0,1.725,6.61E-12,-1.928,-4.19E-10
